word,pos,count,tag1,tag2,tag3
nicht,PART,45830,Negation,,
deutsch,ADV,13682,Nation ,Deutsch,
ganz,ADV,12994,Höhe,positive Bewertung,
schüler,NOUN,8975,Schule,Typ,
wort,NOUN,8313,Sprache,,
groß,ADV,7558,Höhe,positive Bewertung,
dichter,ADV,7462,Künstler,,
zeit,NOUN,7213,Zeit,,
leben,VERB,6867,Welt,,
stehen,VERB,6540,Position,,
alt,ADV,6540,Alter,,
gedicht,NOUN,5507,Poetologie,Gattung,
sprechen,VERB,5466,Sprache,,
sprache,NOUN,5361,Sprache,,
lehrer,NOUN,5354,Schule,Typ,
unterricht,NOUN,5343,Schule,Praxis,
stellen,VERB,5057,Position,,
weisen,VERB,4898,Disziplin,,
mensch,NOUN,4798,Anthropologie,,
schön,ADV,4321,Ästhetik,positive Bewertung,
wissen,VERB,4094,Wissen,,
sagen,VERB,4071,Praktik,,
lesen,VERB,4035,Praktik,Poetologie,
lieben,VERB,3894,Emotion ,,
volk,NOUN,3837,Nation,,
schiller,PROPN,3788,Person,Schriftsteller,
geist,NOUN,3513,Idealismus,,
gott,NOUN,3497,Theologie,,
art,NOUN,3380,,,
gedanke,NOUN,3351,Idealismus,,
fragen,VERB,3261,Diskurs,,
denken,VERB,3240,Idealismus,Praktik,
nichts,PRON,3236,Negation,,
natur,NOUN,3221,Natur,,
erscheinen,VERB,3214,Idealismus,Ästhetik,
mögen,AUX,3189,,,
sinn,NOUN,3169,Poetologie,,
schule,NOUN,3160,Schule,,
jahr,NOUN,3135,Zeit,,
form,NOUN,3120,Poetologie,,
bilden,VERB,3106,Pädagogik,,
geschichte,NOUN,3073,Geschichte ,,
hand,NOUN,2980,Ästhetik,Sinnlich,
literatur,NOUN,2911,Poetologie,,
zweit,ADV,2882,,,
inhalt,NOUN,2859,Poetologie,,
führen,VERB,2781,Disziplin,,
verstehen,VERB,2745,Idealismus,Praktik,
stück,NOUN,2711,Lehrmedien,Poetologie,
göthe,PROPN,2680,Person,Schriftsteller,
stoff,NOUN,2667,Poetologie,,
glauben,VERB,2665,Theologie,,
klasse,NOUN,2653,Schule,,
nennen,VERB,2648,Praktik,,
herr,NOUN,2644,Gender,Mask,
dichtung,NOUN,2603,Poetologie,,
aufsatz,NOUN,2595,Praktik,Prüfung,
zeigen,VERB,2590,Position,,
auge,NOUN,2564,Ästhetik,Sinnlich,
lernen,VERB,2561,Pädagogik,,
kraft,NOUN,2556,Idealismus,Anthropologie,
früh,ADV,2551,Zeit,,
gewiß,ADV,2534,,,
poesie,PROPN,2520,Poetologie,Gattung,
letzt,ADV,2491,,,
vater,NOUN,2475,Gender,Mask,
satz,NOUN,2474,Sprache,,
treten,VERB,2447,Position,,
zweck,NOUN,2420,Logik,,
jugend,NOUN,2405,Alter,,
gehören,VERB,2392,,,
überhaupt,ADV,2380,,,
gegenstand,NOUN,2360,Lehrmedien,,
suchen,VERB,2353,,,
bildung,NOUN,2349,Pädagogik,,
grund,NOUN,2345,Logik,,
schreiben,VERB,2338,,,
darstellung,NOUN,2321,Poetologie,,
welt,NOUN,2300,Welt,,
gieben,VERB,2270,,,
bild,NOUN,2253,Ästhetik ,,
lektüre,NOUN,2188,Praktik,Methode ,Poetologie
tag,NOUN,2180,Zeit,,
charakter,NOUN,2176,Anthropologie,,
richtig,ADV,2151,positive Bewertung,,
poetisch,ADV,2148,Poetologie,Beschreibung ,
ausdruck,NOUN,2124,Sprache,,
fallen,VERB,2120,,,
inner,NOUN,2107,Idealismus ,,
sache,NOUN,2097,,,
lang,ADV,2096,Höhe ,,
kunst,NOUN,2085,Ästhetik,,
verschieden,ADV,2079,Position,,
natürlich,ADV,2078,,,
während,SCONJ,2070,,,
fremd,ADV,2061,Alterität,,
endlich,ADV,2026,,,
bezeichnen,VERB,2018,Praktik,Sprache,
wesen,NOUN,2008,Idealismus,,
könig,NOUN,2005,Narrativ,,
folgen,VERB,1987,Disziplin,,
bedeutung,NOUN,1978,Poetologie,,
jung,ADV,1974,,,
begreifen,VERB,1973,Praktik,Idealismus,
übung,NOUN,1929,Praktik,,
gewinnen,VERB,1928,,,
strophe,NOUN,1927,Poetologie,,
möchten,AUX,1924,,,
gymnasium,NOUN,1912,Schule,,
gefühl,NOUN,1894,Emotion ,,
name,NOUN,1887,,,
erhalten,VERB,1855,,,
wahr,ADV,1847,Höhe,Idealismus,positive Bewertung
haus,NOUN,1847,Haus,,
lehren,VERB,1846,Pädagogik,,
bieten,VERB,1825,,,
geschehen,VERB,1815,,,
lessing,X,1808,Person,Schriftsteller,
seele,NOUN,1807,Idealismus,,
freund,NOUN,1803,Typ,,
spät,ADV,1799,Zeit,,
erkennen,VERB,1799,Praktik,Idealismus,
lesebuch,NOUN,1791,Lehrmedien,,
geistig,ADV,1781,Idealismus ,,
erzählung,NOUN,1778,Poetologie,Narrativ,
enthalten,VERB,1774,Beschreibung,,
beziehung,NOUN,1769,,,
handlung,NOUN,1763,Poetologie,Narrativ,
thema,NOUN,1762,Praxis,,
namentlich,ADV,1760,,,
held,NOUN,1735,Narrativ,,
historisch,ADV,1727,Geschichte ,,
sohn,NOUN,1724,Alter,Gender,Mask
schwer,ADV,1721,Bewertung,,
schrift,NOUN,1690,Poetologie,Sprache,
wesentlich,ADV,1680,positive Bewertung,,
kennen,VERB,1676,Idealismus,,
mutter,NOUN,1648,Gender,Form,
aufgabe,NOUN,1630,Praktik,,
fehlen,VERB,1623,negative Bewertung,,
lateinisch,ADV,1595,Sprachen,Klassik,
schließen,VERB,1593,Praktik,Logik ,
entwicklung,NOUN,1586,,,
lange,ADV,1584,Zeit ,,
wert,ADV,1582,positive Bewertung,,
verfasser,NOUN,1568,Poetologie,,
reichen,VERB,1559,,,
schulen,NOUN,1548,Schule,,
kampf,NOUN,1548,Alterität,Agonalität,
verhältnis,NOUN,1530,Beschreibung,,
wahrheit,NOUN,1527,Höhe,Idealismus,
knabe,NOUN,1526,Alter,Gender,Mask
notwendig,ADV,1521,Logik,,
erklären,VERB,1519,Praktik,Methode ,
reden,VERB,1518,Praktik,Sprache,
arbeit,NOUN,1504,Disziplin ,,
vielmehr,ADV,1501,Logik,,
freude,NOUN,1496,Emotion ,,
treiben,VERB,1493,Disziplin,Praktik,
reich,ADV,1487,Bewertung,Politik,
person,NOUN,1486,Person,,
vermögen,VERB,1477,,,
übrig,ADP,1476,,,
hören,VERB,1475,Ästhetik,Sinnlich,
schluß,NOUN,1468,,,
stunde,NOUN,1466,Schule,Zeit ,
nämlich,ADV,1446,,,
drama,NOUN,1439,Poetologie,Gattung,
aussprechen,VERB,1426,Sprache,Praktik,
fühlen,VERB,1426,Emotion ,,
griechisch,ADV,1413,Sprachen,Klassik,
menschlich,ADV,1396,Anthropologie,,
ähnlich,ADV,1381,,,
verlangen,VERB,1379,Disziplin,,
jahrhundert,NOUN,1371,Zeit,,
sittlich,ADV,1353,Moral,,
jüngling,X,1350,Typ,Gender,Mask
stufe,NOUN,1337,Schule,Disziplin,
aufgeben,VERB,1320,Disziplin,Pädagogik,Schule
anschauung,NOUN,1314,Idealismus,Ästhetik,
bestimmen,VERB,1312,Disziplin,,
mittel,NOUN,1295,Praktik,,
erreichen,VERB,1290,,,
beginnen,VERB,1288,,,
betrachten,VERB,1283,Ästhetik,Körper,
lebendig,ADV,1282,Welt,,
dienen,VERB,1282,Disziplin,,
kaiser,NOUN,1280,Nation,Person,Narrativ
interesse,NOUN,1280,,,
dritt,NOUN,1278,,,
stimmen,VERB,1277,Wissen,,
darstellen,VERB,1275,Poetologie,Praktik,
ernst,ADV,1271,Bewertung,,
stark,ADV,1262,Höhe ,,
urteil,NOUN,1255,Bewertung,,
behandlung,NOUN,1237,Praktik ,,
wirken,VERB,1234,Ästhetik,Wirkung,
behandeln,VERB,1233,Praktik ,,
erscheinung,NOUN,1231,Idealismus,Ästhetik,
phantasie,NOUN,1225,Phantasie,Ästhetik,Idealismus
erheben,VERB,1218,Höhe,,
gewöhnlich,ADV,1215,Bewertung,,
bemerken,VERB,1209,Praktik ,,
gegensatz,NOUN,1209,Logik,,
gesang,NOUN,1206,Poetologie,Gattung,
licht,NOUN,1206,,,
gesetz,NOUN,1202,Politik,,
klassisch,ADV,1199,Klassik,Bewertung,
äußern,VERB,1198,,,
zurück,ADV,1195,,,
schlagen,VERB,1194,Agonalität,,
beispiel,NOUN,1189,Methode ,,
erklärung,NOUN,1189,Methode,Praktik,
verständnis,NOUN,1178,Idealismus,Praktik,
fassen,VERB,1174,Idealismus,,
vorstellung,NOUN,1169,Idealismus,,
grammatik,NOUN,1167,Sprache,,
glück,NOUN,1162,positive Bewertung,,
muttersprache,NOUN,1154,Sprache ,,
leser,NOUN,1153,Poetologie,Rezeption,Lesen
idee,NOUN,1144,Idealismus,,
methode,NOUN,1140,Methode,,
himmel,NOUN,1134,Theologie,,
freiheit,NOUN,1127,Idealismus,Politik,
wirkung,NOUN,1121,Ästhetik,Wirkung,
still,ADV,1120,Tiefe,,
unmittelbar,ADV,1119,Beschreibung,,
zürst,VERB,1118,,,
glücklich,ADV,1118,Emotion ,,
empfindung,NOUN,1113,Emotion ,,
handeln,VERB,1111,,,
theilen,VERB,1109,,,
deutschland,PROPN,1103,Nation,Deutsch,
bemerkung,NOUN,1102,Praktik ,,
streng,ADV,1098,Bewertung,,
zusammenhang,NOUN,1098,,,
verlieren,VERB,1094,negative Bewertung,,
hervor,ADV,1088,Beschreibung ,,
pflegen,VERB,1086,,,
fordern,VERB,1086,,,
betrachtung,NOUN,1084,Ästhetik,Sinnlich,
erzählen,VERB,1079,Poetologie,Narrativ,
gegenüber,ADP,1072,,,
wünschen,VERB,1068,,,
ausdrücken,VERB,1064,,,
grammatisch,ADV,1055,Sprache,,
ästhetisch,ADV,1040,Ästhetik ,,
bedürfen,VERB,1039,,,
fabel,NOUN,1036,Gattung ,Poetologie,
erde,NOUN,1035,Welt,,
stadt,NOUN,1034,Ort,,
dramatisch,ADV,1029,Gattung ,,
national,ADV,1024,Nation ,,
bewußtsein,NOUN,1016,Idealismus,,
uhland,VERB,1013,Person,Schriftsteller,
schaffen,VERB,1011,positive Bewertung,Praktik,
wissenschaft,NOUN,1008,Wissenschaft,,
heilig,ADV,1006,Theologie,,
scharf,ADV,1002,Beschreibung,,
theils,ADV,1000,,,
gebieten,NOUN,997,Disziplin ,,
keiner,PRON,993,,,
verdienen,VERB,986,,,
hermann,PROPN,984,Person,Literatur,
helfen,VERB,984,Praktik,,
singen,VERB,983,,,
gering,ADV,982,Tiefe,,
selten,ADV,980,Bewertung,,
wissenschaftlich,ADV,976,Wissenschaft,,
bedeutend,ADV,967,Bewertung ,,
praktisch,ADV,962,,,
ritter,PROPN,960,Typ,Narrativ,
dichten,VERB,953,Poetologie,Praktik,
verbinden,VERB,951,Praktik,,
aufnehmen,VERB,948,,,
kenntnis,NOUN,948,Ziel,,
schönheit,NOUN,944,Ästhetik,,
üben,VERB,941,Praktik ,,
schwert,NOUN,938,Narrativ,,
erfahren,VERB,937,Sinnlich,Welt,
gebrauch,NOUN,936,,,
eignen,VERB,936,positive Bewertung,,
anfang,NOUN,932,,,
tätigkeit,NOUN,932,,,
vaterland,NOUN,930,Nation,Patriotisch,
auswahl,NOUN,929,Praktik,,
vortragen,VERB,926,Praktik ,Methode ,
gründen,VERB,925,,,
schriftlich,ADV,922,Praktik,,
erinnern,VERB,922,Idealismus,,
ruhen,VERB,921,,,
fahren,VERB,921,,,
kreis,NOUN,920,,,
not,X,919,Narrativ,,
formen,NOUN,916,Poetologie,,
wenden,VERB,914,,,
gebildet,VERB,912,Pädagogik,,
sänger,NOUN,912,Poetologie,Typ,
außer,ADP,911,,,
auftreten,VERB,909,Poetologie,,
mädchen,NOUN,908,Gender ,Femd,
versuchen,VERB,908,,,
dafür,ADV,905,,,
blick,NOUN,901,Ästhetik,Körper,
verbindung,NOUN,899,,,
erfahrung,NOUN,898,Ästhetik,Welt,
französisch,ADV,895,Nation,Sprache,
richten,VERB,892,,,
richtung,NOUN,891,,,
ansicht,NOUN,887,,,
schriftsteller,NOUN,885,Poetologie,Typ,
auffassung,NOUN,884,Praktik,Idealismus,
gestalt,NOUN,877,Beschreibung,,
gelegenheit,NOUN,867,,,
entstehen,VERB,865,,,
streben,VERB,862,Disziplin,,
bruder,NOUN,862,Familie,Typ,
besitzen,VERB,855,Idealismus,,
ideal,ADV,855,Idealismus,Moral ,
schilderung,NOUN,853,Poetologie,Praktik,
sammlung,NOUN,853,Lehrmedien,,
abhandlung,NOUN,852,Poetologie,Gattung,
gelehrt,VERB,846,positive Bewertung,,
deutlich,ADV,846,Beschreibung,,
element,NOUN,845,Medium,,
erfüllen,VERB,843,,,
jungfrau,NOUN,841,Gender,Fem,
höhe,NOUN,841,Höhe,,
willen,ADP,840,Idealismus,,
stolz,ADV,838,Narrativ,Bewertung,
karl,PROPN,835,Person,Literatur,Historisch 
frisch,ADV,834,Höhe ,,
forderung,NOUN,832,,,
geeignet,ADV,831,positive Bewertung,,
geschichtlich,ADV,828,Geschichte ,,
entwickeln,VERB,828,,,
betreffen,VERB,827,,,
trotz,ADP,827,Logik,,
beweisen,VERB,825,Logik ,,
punkt,NOUN,824,Sprache,,
rücksicht,NOUN,820,,,
vollständig,ADV,820,positive Bewertung,Höhe,
gestalten,VERB,819,Poetologie,Praktik,
häufig,ADV,819,,,
herrlich,ADV,818,positive Bewertung,,
unterschied,NOUN,817,,,
iphigenie,NOUN,816,Person,Literatur ,
ursprünglich,ADV,814,Zeit,Sprache,
klopstock,NOUN,812,Person,Schriftsteller,
fürst,NOUN,811,,,
vergleichen,VERB,810,Methode,Praktik ,
brechen,VERB,808,,,
reihe,NOUN,807,,,
ver,PROPN,804,,,
bewegung,NOUN,800,,,
grad,ADV,800,,,
unterscheiden,VERB,799,Praktik ,,
religiös,ADV,798,Theologie,,
un,X,797,,,
bedenken,NOUN,795,,,
vorhanden,ADV,792,,,
einleitung,NOUN,791,Poetologie,,
fehler,NOUN,789,Disziplin,negative Bewertung,
ansehen,VERB,786,Sinnlich,Praktik,
vorliegend,ADV,785,,,
prosa,PROPN,785,Gattung ,Poetologie,Prosa
treffen,VERB,782,,,
stellung,NOUN,779,,,
vergessen,VERB,778,Idealismus,,
mündlich,ADV,778,Praktik,,
tochter,NOUN,778,Gender,Form,
meister,NOUN,778,Höhe,Typ,
wählen,VERB,772,,,
empfehlen,VERB,769,,,
angeben,VERB,766,,,
göthes,PROPN,765,,,
sitzen,VERB,763,,,
beschränken,VERB,763,,,
stil,NOUN,762,Poetologie,Sprache,
studium,NOUN,761,Praktik,,
haupt,NOUN,761,Beschreibung,,
sorgen,VERB,760,,,
boden,NOUN,759,,,
gründlich,ADV,759,,,
empfinden,VERB,759,Emotion ,,
leiden,VERB,755,Negation,,
augenblick,NOUN,751,Zeit,,
bewegen,VERB,749,,,
zeichen,NOUN,748,Poetologie,,
lust,NOUN,743,positive Bewertung,,
besprechung,NOUN,743,Praktik,,
nation,NOUN,742,Nation,,
sterben,VERB,741,Negation,,
gewalt,NOUN,738,Agonalität,,
antik,NOUN,736,Zeit,Klassik,
sprachlich,ADV,732,Sprache ,,
verlassen,VERB,731,,,
entsprechen,VERB,730,,,
ruhig,ADV,728,Beschreibung,,
vorzugsweise,ADV,727,,,
sonne,NOUN,726,Welt,,
abschneiden,VERB,725,,,
meer,NOUN,724,Welt,,
spielen,VERB,722,,,
schicksal,NOUN,721,Disziplin,,
erläuterung,NOUN,721,Praktik,Methode ,
gefahr,NOUN,721,Agonalität,,
raum,NOUN,719,Raum,,
stimmung,NOUN,719,Emotion ,,
en,X,717,,,
angemessen,ADV,713,positive Bewertung,,
gelingen,VERB,712,,,
quelle,PROPN,710,,,
mächtig,ADV,710,Höhe,Bewertung,
philosophisch,ADV,709,Philsophie,,
ergreifen,VERB,708,Ästhetik,Wirkung,
wallenstein,PROPN,707,Person,Literatur,Historisch 
meinung,NOUN,707,Praktik,Bewertung,
eng,ADV,707,Beschreibung,,
tier,NOUN,706,Tier,Alterität,Anthropologie
eintreten,VERB,706,,,
leisten,VERB,706,,,
absicht,NOUN,705,,,
scene,NOUN,705,Poetologie,Unterteilung,
regel,NOUN,705,Disziplin,,
genügen,VERB,704,,,
christlich,ADV,704,Theologie,,
vollkommen,ADV,703,Ästhetik,positive Bewertung ,
annehmen,VERB,703,,,
graf,PROPN,703,Typ,Narrativ,
verfahren,NOUN,702,Praktik,,
dringen,VERB,700,,,
ballade,NOUN,697,Gattung ,Lyrik,
pädagogisch,ADV,691,Pädagogik,,
vertrauen,VERB,690,,,
geschlecht,NOUN,687,Gender,,
erziehung,NOUN,687,Pädagogik,Disziplin,
brief,NOUN,684,Gattung ,,
friedrich,PROPN,680,Person,Literatur,Historisch 
folge,VERB,678,,,
gesichtspunkt,VERB,677,,,
benutzen,VERB,677,,,
regeln,VERB,677,Disziplin,,
übersetzung,NOUN,675,Nation,Poetologie,
gethan,VERB,675,,,
kräftig,ADV,673,positive Bewertung,,
schauen,VERB,673,,,
logisch,ADV,673,Beschreibung,Logik,
gegenwart,NOUN,673,Zeit,,
anspruch,NOUN,671,,,
lieber,ADV,669,Beschreibung,,
falsch,ADV,665,negative Bewertung,,
vorzüglich,ADV,664,positive Bewertung,,
episch,ADV,664,Beschreibung,Poetologie,Gattung
sinnlich,ADV,663,Beschreibung,Ästhetik,
nibelungenlied,NOUN,660,Literatur ,,
nächst,ADV,659,,,
gebiet,NOUN,658,Raum,,
modern,ADV,657,Beschreibung,Ästhetik,
frieden,NOUN,656,Politik,,
kopf,NOUN,656,Körper,,
schlecht,ADV,655,negative Bewertung,,
schwierigkeit,NOUN,655,,,
verwenden,VERB,652,,,
gen,ADP,651,,,
völlig,ADV,650,,,
hart,ADV,650,,,
behaupten,VERB,649,,,
dunkel,ADV,649,Tiefe,Beschreibung ,
einheit,NOUN,648,Idealismus,,
unterrichten,VERB,648,Schule,Praktik,
lieb,ADV,647,postive Bewertung,,
moment,NOUN,647,,,
gewaltig,ADV,646,positive Bewertung,Höhe,
leiten,VERB,645,,,
eindruck,NOUN,642,Ästhetik,Körper,
periode,NOUN,641,Gattung ,,
vortrag,NOUN,641,Methode,Praktik,
erfolg,NOUN,640,positive Bewertung,,
hoffnung,NOUN,640,Theologie,,
innig,ADV,639,Idealismus,,
greifen,VERB,637,,,
gelangen,VERB,636,,,
klingen,VERB,636,,,
bestimmung,NOUN,636,Disziplin,,
grimm,PROPN,635,Person,Schriftsteller,
grundsatz,NOUN,634,,,
religion,NOUN,631,Theologie,,
würdig,ADV,630,positive Bewertung,,
königs,PROPN,630,Narrativ,,
grundlage,NOUN,629,,,
zeile,NOUN,628,Poetologie,Unterteilung,
lyrisch,ADV,628,Beschreibung,Poetologie,Gattung
tasso,PRON,628,Person,Literatur,Historisch 
grieche,ADJ,627,Klassik,,
werfen,VERB,627,,,
leute,NOUN,627,,,
erwarten,VERB,626,,,
abschnitt,NOUN,626,Unterteilung ,Poetologie,
krieg,NOUN,625,Negation,Alterität,
rasch,ADV,625,,,
schildern,VERB,625,Praktik,,
hervorheben,VERB,624,,,
mangel,NOUN,618,negative Bewertung,,
hagen,PROPN,616,Person,Literatur,
luther,PROPN,614,Person,Historisch,
literaturgeschichte,VERB,614,Geschichte ,,
schmerz,NOUN,612,negative Bewertung,,
messen,VERB,612,,,
genießen,VERB,611,,,
weib,NOUN,611,Typ,Gender,Fem
fromm,ADV,610,Theologie,Beschreibung ,
entscheiden,VERB,604,,,
baum,NOUN,603,,,
prima,ADV,603,Schule,,
frucht,NOUN,602,,,
politisch,ADV,602,Politik,,
bürger,NOUN,601,Typ,,
ausführlich,ADV,601,Beschreibung,Methode ,
gegenwärtig,ADV,600,,,
tot,ADV,599,Negation,,
gemüth,NOUN,597,,,
aufmerksam,ADV,596,Praktik,,
minder,ADV,596,negative Bewertung,,
anwendung,NOUN,596,Praktik,,
vergleichung,NOUN,594,Methode,Praktik,
zweifel,NOUN,594,negative Bewertung,,
übrigens,ADV,593,,,
schuld,NOUN,593,negative Bewertung,,
siegfried,PROPN,588,Person,Literatur,
kühn,ADV,587,Person,Bewertung,
maria,PROPN,586,Person,Literatur,Historisch 
wunsch,NOUN,586,,,
wunderbar,ADV,585,positive Bewertung,,
dienst,NOUN,584,Disziplin,,
absehen,VERB,584,,,
menge,NOUN,581,,,
anwenden,VERB,580,,,
vielfach,ADV,580,,,
volkslied,NOUN,580,Gattung ,Lyrik,
herder,PROPN,579,Person,Schriftsteller,
eltern,NOUN,579,Alter,Typ,Familie
dichterisch,ADV,579,Beschreibung,Poetologie,
ausführung,NOUN,578,Praktik,,
ordnung,NOUN,577,Disziplin,,
sitte,NOUN,576,Disziplin,Moral ,
gewähren,VERB,576,,,
echt,ADV,575,Höhe,Beschreibung ,
beziehen,VERB,574,,,
wasser,NOUN,573,Welt,Narrativ,
blicken,VERB,573,Sinnlich,Ästhetik,
geliebt,VERB,569,,,
beschreibung,NOUN,569,Praktik,,
möglichst,ADV,569,,,
staat,NOUN,569,Politik,,
dorothea,X,568,Literatur ,Person ,
erwähnen,VERB,567,,,
schiff,NOUN,567,,,
göttlich,ADV,566,Theologie,Beschreibung ,
breit,ADV,566,,,
erwerben,VERB,566,,,
buchen,VERB,566,,,
andeuten,VERB,565,,,
standpunkt,NOUN,565,,,
einsicht,NOUN,563,Idealismus,,
kämpfen,VERB,562,Agonalität,,
material,NOUN,562,Lehrmedien,,
bedeuten,VERB,561,,,
hinsicht,NOUN,561,,,
fülle,VERB,560,,,
aufmerksamkeit,NOUN,560,Disziplin,,
gesund,ADV,559,positive Bewertung,,
menschheit,NOUN,558,Anthropologie,,
hoffen,VERB,558,,,
vorzug,NOUN,557,,,
wagen,VERB,554,,,
wirklichkeit,NOUN,550,Welt,,
schwach,ADV,550,negative Bewertung,,
jugendlich,ADV,550,Alter,Beschreibung ,
zustand,NOUN,549,,,
trefflich,ADV,548,positive Bewertung,,
tugend,NOUN,548,Disziplin,Moral ,
blut,NOUN,545,Körper,Narrativ,
verhalten,VERB,545,,,
homer,PROPN,544,Person,Schriftsteller,
hinaus,ADP,544,Raum,,
offenbar,ADV,543,,,
gelten,VERB,541,,,
prosaisch,ADV,540,Beschreibung,Poetologie,Gattung
fuß,PROPN,540,,,
wecken,VERB,539,,,
steigen,VERB,537,,,
geschick,PROPN,537,positive Bewertung,,
wachsen,VERB,536,,,
brust,NOUN,535,Körper,,
ausgabe,NOUN,534,,,
pflicht,NOUN,532,Disziplin,Moral ,
sogenannt,VERB,532,,,
eigenthümlich,ADV,529,Bewertung,,
fällen,VERB,525,,,
kirche,NOUN,525,Theologie,,
hinweisen,VERB,525,,,
lösen,VERB,524,,,
plötzlich,ADV,522,,,
einfluß,NOUN,521,,,
empfangen,VERB,521,,,
einführen,VERB,520,,,
schritt,NOUN,520,,,
persönlich,ADV,519,,,
literarisch,ADV,519,Beschreibung,Poetologie,
ausbildung,NOUN,518,Schule,Institution,
umstand,NOUN,518,,,
passend,ADV,518,positive Bewertung,,
hängen,VERB,517,,,
plan,NOUN,517,,,
auflage,NOUN,513,,,
walther,PROPN,513,Person,Literatur,
proben,VERB,513,Praxis,,
familie,NOUN,512,Typ,Haus,
moralisch,ADV,511,Moral,Beschreibung ,
tragödie,NOUN,511,Gatung,Poetologie,
reichtum,NOUN,510,,,
geschmack,NOUN,510,Ästhetik,postive Bewertung,
wendung,NOUN,510,,,
vollendet,VERB,509,,,
grün,ADV,509,Beschreibung,,
wahrhaft,ADV,508,Höhe,Beschreibung ,Ästhetik
gesinnung,NOUN,508,Nation,,
notwendigkeit,NOUN,506,Logik,,
dieß,ADV,505,,,
scheiden,VERB,505,,,
zukunft,NOUN,504,Zeit,,
viert,ADV,502,,,
heinrich,PROPN,499,Person,Literatur,
bergen,VERB,499,,,
thatsach,PROPN,499,,,
landen,VERB,498,,,
geradezu,ADV,497,,,
begründen,VERB,496,,,
nieder,ADV,495,,,
erinnerung,NOUN,495,Idealismus,,
herausgeber,NOUN,492,,,
kritik,NOUN,492,negative Bewertung,,
feinden,NOUN,492,Agonalität,,
vorgang,NOUN,492,,,
reisen,VERB,490,,,
heben,VERB,489,,,
märchen,NOUN,489,Beschreibung,Poetologie,Gattung
klassiker,NOUN,488,Typ,Ästhetik,
versetzen,VERB,488,Schule,,
wilhelm,PROPN,488,Person,Literatur,Historisch 
begeisterung,NOUN,486,,,
altertum,NOUN,486,Klassik,,
höchst,ADV,485,,,
volksschule,NOUN,485,Schule,,
dramas,NOUN,484,Gattung ,Poetologie,
leidenschaft,NOUN,483,Emotion ,,
lebhaft,ADV,482,Beschreibung,,
fördern,VERB,482,,,
bitten,VERB,481,,,
charakteristikum,PROPN,481,Beschreibung,,
erhaben,ADV,480,Höhe,Beschreibung ,Ästhetik
retten,VERB,480,,,
unmöglich,ADV,479,,,
brauen,VERB,479,,,
öffentlich,ADV,479,,,
beschäftigung,NOUN,478,Praktik,,
herzen,NOUN,478,Körper,,
schweigen,VERB,477,,,
römisch,ADV,477,Klassik,,
minna,PROPN,477,Person,Literatur,Historisch 
antwort,NOUN,476,,,
erregen,VERB,474,,,
neigung,NOUN,474,,,
berlin,PROPN,473,Ort,,
blume,PROPN,473,Narrativ,Natur,
beruhen,VERB,473,,,
prüfung,NOUN,472,Praktik,Schule,
voraussetzen,VERB,472,,,
befinden,VERB,471,,,
ansichten,NOUN,471,,,
bekommen,VERB,470,,,
vorig,ADV,469,,,
gespräch,NOUN,469,Praktik,,
bearbeitung,NOUN,469,Praktik,,
laufen,VERB,469,,,
rechnen,VERB,468,,,
bedürfnis,NOUN,468,,,
liefern,VERB,467,,,
zielen,VERB,467,,,
sodann,ADV,467,,,
mittler,NOUN,466,,,
außerdem,ADV,466,,,
vorkommen,VERB,464,,,
zeichnen,VERB,463,,,
unrecht,NOUN,463,,,
auffassen,VERB,462,Praktik,,
spiel,NOUN,462,Narrativ,,
schätzen,VERB,461,,,
eigenschaft,NOUN,461,,,
verfolgen,VERB,461,,,
feind,NOUN,461,Agonalität,Alterität,
tellheim,PROPN,460,Person,Literatur,
gattung,NOUN,459,Gattung ,,
genannt,VERB,459,,,
prinz,NOUN,459,Narrativ,,
schaden,VERB,458,negative Bewertung,,
gemeinsam,ADV,458,,,
ausführen,VERB,457,,,
wiederholt,ADV,456,,,
gebrauchen,VERB,456,,,
besprechen,VERB,455,,,
voraus,ADV,455,Zeit,Raum ,
bewahren,VERB,454,,,
freudig,ADV,454,positive Bewertung,,
ach,X,454,,,
anstalt,NOUN,453,Schule,,
kehren,VERB,452,,,
faust,PROPN,452,Person,Literatur,
wohnen,VERB,452,Haus,,
nachweisen,VERB,451,,,
allmählich,ADV,451,,,
kenntniß,NOUN,450,,,
unendlich,ADV,450,Höhe,Beschreibung ,Ästhetik
gudrun,PROPN,450,Person,Literatur,
christentum,NOUN,449,Theologie,,
furcht,NOUN,449,Emotion ,,
kunstwerk,NOUN,448,Ästhetik,,
anordnung,NOUN,448,Praxis,,
disposition,NOUN,448,Praktik,Methode ,
muster,NOUN,446,Lehrmedien,,
unglück,NOUN,445,negative Bewertung ,,
anschaulich,ADV,445,Beschreibung,Ästhetik,
frühling,NOUN,445,Zeit,,
gehörig,ADV,444,,,
sturm,NOUN,444,Narrativ,,
thrän,PROPN,443,,,
entfernt,ADV,441,,,
zögling,PROPN,441,Disziplin,Typ,Schule
studie,NOUN,441,Wissenschaft ,,
weichen,VERB,440,,,
anmerkung,NOUN,440,,,
fortschreiten,VERB,440,,,
beschäftigen,VERB,439,Praktik,,
burg,PROPN,438,Ort,Literatur,
zwingen,VERB,438,Disziplin,,
herzog,PROPN,438,Typ,Literatur,
vernehmen,VERB,437,,,
frankreich,PROPN,437,Nation,,
