,0 Allgemeiner Diskurs der Literaturvermittlung (Institutionalisierung),1 Methodik,2 Unterstufe,3 Goethes und Lessings Dramen,4 Mittelalterliche Literatur,5 Oberstufe,6 Schiller Drama,7 Lyrik Drama Handlung (Religion Weltmodell),8 Lesebücher,9 Kanon Poetologie,10 Interdiskurs (Pädagogik Religion Nation Ästhetik),11 Sprachdidaktik,12 Mythos Fabel Phantastik ,13 Handlung (Religion Welt),14 Lyrik Epik (Form),15 Schillers Lyrik Dramen,16 Literaturvermittlung (Idealistische Poetologie),17 Literaturvermittlung (Praxis Methode),18 Drama Deklamation,19 Allgemeiner Diskurs der Literaturvermittlung (Verfächerung),20 Lyrik Drama Handlung (Figuren),21 Handlung (Dynamik Natur),22 rauschen_Nathan,23 Allgemeiner Diskurs der Literatuvermittlung (Institutionalisierung Verordnungen),24 Mittelalterliche Literatur (Nibelungen),25 Lyrik Handlung Autoren Gattung,26 Literaturvermittlung Patriotisch,27 Literaturvermittlung (Institutionalisierung Idealismus),28 Literarästhetik Genieästhetik,29 Jugendliteratur
Z_R_1880_ON_0619,0.0011330297755137715,0.10445768712442272,0.00027737747563948617,0.00034502625632877636,0.0002187725990143317,0.4488592198343332,0.0005096912229955421,0.003445514788076585,0.19124769608575476,0.0010055147195004268,0.002168090235560447,0.009047013035381468,0.0005506300982713017,0.035175194589215246,0.000502233468002028,0.008802855591973646,0.06415834155096105,0.07115864264348742,0.000295530293136507,0.0002173990390028325,0.0020264759226016156,0.0011807037675042383,0.00029422488652058366,0.002047399492999877,0.0003949137549319047,0.0010998058581666416,0.03607277656393303,0.001124654023179735,0.003184718326199347,0.008998866977391502
Z_R_1880_ON_0620,0.0005136207340574885,0.08224707177137869,0.00012573969875095698,0.00015640598585711164,9.917315972252654e-05,0.40121184808224986,0.01961700220643213,0.005439097800483875,0.18750262058188527,0.11289433146782715,0.09403539483797191,0.00022396723945172968,0.00024960953487741377,0.00043672423738016656,0.00022767055913113066,0.00011328671894037678,0.02132963418539764,0.0012398428511471438,0.0001339686647053633,0.03111607198476703,0.004795824517210392,0.0005352321261768978,0.00013337690275982218,0.000928119325043056,0.00017902079634716416,0.0004985597946321673,0.0318611341549053,0.0005098238699723052,0.0014436843583630634,0.0002021418521748888
Z_R_1880_ON_0621,0.23511757808468947,0.001511942042053336,0.00023013706244428452,0.0002862645170253681,0.0001815132363014858,0.010502886931199999,0.00042288524164912645,0.002858705993008927,0.3218907570485664,0.0008342645820711154,0.0017988407918692183,0.00040991956464970017,0.00045685177939345893,0.0007993214083322828,0.021705562683152244,0.0002073448001694944,0.10290549381714972,0.0022692418901105274,0.00024519825688417243,0.0001803736085598727,0.0016813449429028445,0.0009796170220522532,0.0002441151752706012,0.015891281707019624,0.0003276556298212008,0.02929765032262379,0.1434698024332608,0.0009331131612760462,0.10199036296037935,0.0003699733061132505
Z_R_1880_ON_0622,0.0008777731198496386,0.1869420677488365,0.00021488799096889186,0.0002672963941397055,0.00016948601963028448,0.14895468815955118,0.00039486451692401876,0.08880835745683884,0.1481621140813594,0.014031150396899004,0.05468830761320232,0.007008840393259918,0.00042658040387645477,0.0007463577128804849,0.00038908689570946354,0.00019360596278166124,0.11596513827540438,0.008744962488668233,0.0002289512182492127,0.00016842190456230435,0.10096117419427028,0.0009147067906052753,0.0002279399025162155,0.0015861474070565827,0.00030594489768014067,0.0008520341126199364,0.06770255068310296,0.020749531624646964,0.028971573064054023,0.0003454585698557034
Z_R_1880_ON_0623,0.0016171197780826898,0.18570917125093822,0.0003958877441220526,0.0004924396473288539,0.0003122437771842381,0.3842839171901559,0.0007274581615010943,0.004917620198417558,0.1264721543805478,0.0014351235732706872,0.051923289744153604,0.0007051542676223727,0.0007858882807544667,0.001375013419447548,0.012924033349628139,0.00035667990337024275,0.006119629587065151,0.08935414378130856,0.0004217964014554812,0.0003102833599834001,0.0028922931815816236,0.0016851626106843141,0.0004199332563707967,0.0029221564034054206,0.0005636417131647757,0.013776920142063186,0.08810662471623816,0.0016051654631578673,0.01675261703943559,0.0006364376775601356
Z_R_1880_ON_0624,0.001227520020285354,0.001974272201400393,0.0003005096705153129,0.00037380009450822376,0.000237017376757093,0.3102339237713528,0.0005521974743400291,0.0037328572240172787,0.5037164096268543,0.001089370708125211,0.002348900467976528,0.0005352670795495383,0.0005965504914407251,0.0010437424137710232,0.0005441177717949035,0.00027074786181857603,0.04171020169658532,0.0029631434653501474,0.00032017636188013174,0.00023552926722138895,0.020727938880894005,0.0012791698364507636,0.00031876208946621194,0.0948804586143789,0.00042784801506664806,0.0011915253583821266,0.002016179209012122,0.0012184457630176494,0.0034503113588578815,0.0004831058289295336
Z_R_1880_ON_0625,0.0022483918671985163,0.003616183433189841,0.0005504297184856243,0.0006846724114975762,0.00043413380920784717,0.24576313133862754,0.0010114346730614346,0.006837302598081151,0.634101144906475,0.0019953501368911533,0.004302372769308898,0.000980424048936094,0.0010926740510650125,0.0019117748922965706,0.0009966354541553182,0.0004959163846735162,0.008508538192599566,0.005427453368367021,0.0005864522909802731,0.00043140810753106325,0.004021352379186174,0.0023429964558728494,0.0005838618333576582,0.038007931549435645,0.01775619864608358,0.0021824621033263445,0.0036929425683043414,0.0022317709682278977,0.006319776354242555,0.0008848826893339435
Z_R_1881_HOL_0365,0.0014312675967138226,0.042427187032210566,2.1766706869868758e-05,2.7075325300305584e-05,1.71677928170834e-05,0.4265199418716165,0.0013823522061541822,0.008324511212528155,0.3552948397467662,0.0014212610781984374,0.00285484722465117,3.877080427284229e-05,4.320972319459765e-05,0.0007467785562707931,3.9411883221715815e-05,1.9610980684058805e-05,0.05067478541089315,0.07807122343533929,2.319121712041784e-05,1.7060005124266787e-05,0.002172556747481912,0.0041197189065219145,2.3088777644792496e-05,0.012241861853652102,3.099015852914581e-05,8.630531975708078e-05,0.009542522791586643,8.825523556350013e-05,0.0002499151386018745,0.0020485252607135886
Z_R_1881_KLI_0364,0.06961541877321233,0.06706855820815037,2.1073643220561185e-05,2.621323238606712e-05,1.6621161063759483e-05,0.30052272554710957,3.872358763557259e-05,0.022355205891753993,0.23481450341979224,7.63935802751179e-05,0.004713368025756859,3.753632102020464e-05,4.183390237696753e-05,7.319383500790561e-05,3.815698767067875e-05,1.898655651550399e-05,0.09974621046061545,0.00020779440506206397,2.2452796298864417e-05,1.651680538903272e-05,0.0027531882631327887,0.023482751557707758,2.2353618551218157e-05,0.03979377068361064,3.0003415220144763e-05,8.355731197514568e-05,0.10670971731589513,0.02542791387231766,0.0021913783778333275,3.3878443443022845e-05
Z_R_1881_LOH_0363,0.005573208795946009,0.0914446166415621,3.5215511521568444e-05,0.011988397648572052,2.7775106696860925e-05,0.13516942203619725,6.470978616580458e-05,0.0026091827017160237,0.33375413765967077,0.00012765894241425986,0.006790490969133787,0.0391541227858049,0.008756884448665944,0.0033799283643526712,0.004407251514545244,0.011976321374682486,0.05158035162893765,0.0003472387849121851,3.75201714520169e-05,2.7600721165739485e-05,0.00025727895185444276,0.007751005706774865,3.735443859423024e-05,0.12947871992442514,5.013777652553773e-05,0.10003986682038903,0.0480146419940431,0.00014278472547114864,0.00691956085181444,5.661321599278766e-05
Z_R_1881_WEG_0362,0.0003067067943736057,0.20655056864324498,7.50850138481605e-05,9.339727811243101e-05,5.922089956554047e-05,0.22106022533377997,0.0001379714500922445,0.0032479379044776245,0.06103101571460815,0.0002721889600594197,0.0005868936725514836,0.05338449877997556,0.0001490534458812744,0.00026078832490655676,0.08116971413785211,6.764876125000353e-05,0.07756392436211608,0.0794588788938849,7.999891159708394e-05,5.884908216311107e-05,0.005179059879327392,0.00031961196030515297,7.964554305622419e-05,0.03528297807072166,0.048727158515734774,0.00029771320796811936,0.1162662766972747,0.0003044395104907309,0.003177341307163952,0.004751208943616985
Z_R_1882_DRA_0368,0.00010675349442924383,0.08478642294076272,2.613436596319855e-05,3.250819998639056e-05,2.061264402302002e-05,0.32272866971309744,4.802285015856384e-05,0.030947107221220536,0.13325646089021922,0.028299648021749054,0.001010130910233145,4.6550467813605094e-05,5.188009035484075e-05,9.077094313147624e-05,0.010523429215990957,0.01614063689462111,0.08260114799253639,0.016374785938476306,2.7844715279185914e-05,2.048322789097766e-05,0.0001909335401325637,0.00333466347754323,2.7721720525727046e-05,0.1815101766517447,3.720857496268194e-05,0.08713591357129087,0.0001753406644297326,0.00010596433526550796,0.00030006255567332216,4.2014170494241935e-05
Z_R_1882_HOL_0373,0.0003955359808860336,0.05139473850196638,9.683132277173113e-05,0.0001204472306710177,7.63726041558639e-05,0.4164593905949717,0.003163729985945438,0.007174412679070154,0.3265282793960311,0.0003510210053328931,0.0037426701817914352,0.00017247571187996798,0.00019222267651911783,0.00033631848980133794,0.0001753276142367028,8.724136415495047e-05,0.08509918702718336,0.006926392702609724,0.00010316839583874163,7.589310007027372e-05,0.0066790321147628,0.003397977673618721,0.0001027126838200083,0.03953012435127759,0.00013786274888631913,0.009341334350962707,0.036479247428567535,0.00039261204059187906,0.0011117719182867805,0.00015566812333780338
Z_R_1882_HOL_0376,0.022889300146812515,0.011992669819621176,0.00012104649589261533,0.00015056817148998637,9.547154629968548e-05,0.18095058940090256,0.00022242734882705508,0.07615311039817535,0.4604397593185861,0.007903752933000217,0.04573584684973075,0.00021560771816441033,0.00024029292131628026,0.007885373673738245,0.00021917281236150644,0.00010905832044392279,0.013068560856027077,0.02732089123445494,0.00012896831774756817,9.487212983334522e-05,0.008349296594369218,0.0005152547207162332,0.00012839864316887984,0.019555852651657407,0.00017233888982547612,0.00047995117478923083,0.056799250486518356,0.0004907948213299677,0.03124959943804734,0.02632192216615262
Z_R_1882_JON_0374,0.0003775016754846493,0.031953440346329,9.24163372036076e-05,0.005814280666469805,7.28904257088853e-05,0.508607931663128,0.00016981838855328343,0.0353439240888189,0.18340553610628427,0.08297523144198846,0.0007223620369154445,0.0001646117505397208,0.00018345836019661337,0.0003209841823038936,0.00016733362154517105,8.326362892772955e-05,0.03562452207810374,0.0009112614086823922,9.846447394986836e-05,7.243278442096368e-05,0.0006751791282488781,0.0003933856462702204,9.802953993899794e-05,0.10611966623813773,0.00013157695179822411,0.0003664321654543256,0.0006200396057918959,0.00037471105108282407,0.0039107437104243005,0.00014857049729820625
Z_R_1882_JON_0375,0.0026016436484601786,0.08274087538096897,0.0006369094293185378,0.0007922434058917141,0.0005023419110276009,0.36293227715700876,0.02080947984792701,0.007911532298443213,0.3605831561030228,0.00230884575141486,0.00497833182546032,0.0011344614953132596,0.0012643474415038657,0.002212139742360076,0.001153219924409412,0.0005738313374886769,0.009845340872024712,0.0259193128613502,0.0006785916192869046,0.000499187965953143,0.004653159455057846,0.0027111118558623168,0.000675594166877117,0.02434033935426912,0.0009067942294299057,0.0025253554560303445,0.023912287719513467,0.02222154694246829,0.026951831463843938,0.0010239093380134314
Z_R_1882_KHN_0626,0.0015240949704743048,0.29007624261911047,0.000373114303508312,0.00046411205893845007,0.00029428195537415703,0.040038013073768745,0.0006856111341912048,0.004634734119693518,0.38381182260407465,0.01285756715334959,0.014421405575883712,0.012169589328566393,0.0007406800611100647,0.0012959157789779528,0.0006755793352726896,0.0003361618936108583,0.0402825950945186,0.003679053683608459,0.0003975325654508121,0.00029243431116355244,0.002725914029950274,0.013093222696315103,0.0003957765977783381,0.03726905654067062,0.1270862078517738,0.0014794038189948535,0.0025032981468733288,0.00151282832745916,0.004283923766378349,0.0005998266031597262
Z_R_1882_MLL_0370,0.020325139802947447,0.1715869072385686,9.24163372036076e-05,0.00011495548719471941,7.28904257088853e-05,0.29773290002994984,0.00016981838855328343,0.003997635602805931,0.21475182459229725,0.13141949546582668,0.0064216872161905305,0.0001646117505397208,0.00018345836019661337,0.0031706467719414366,0.00016733362154517105,8.326362892772955e-05,0.01567688395064094,0.09779978945635885,9.846447394986836e-05,7.243278442096368e-05,0.0006751791282488781,0.0003933856462702204,9.802953993899794e-05,0.017780125959373894,0.00013157695179822411,0.011765082524004496,0.0006200396057918959,0.003224373640720367,0.001061081120786758,0.00014857049729820625
Z_R_1882_MLL_0371,0.06215284897981946,0.0006577605417528927,0.0001001196306871609,0.000124537514379532,7.896615169377927e-05,0.4429507672487763,0.00018397347114488134,0.0012436614303813777,0.3098321507368206,0.009624523515774013,0.003869768021946322,0.00017833283778055374,0.00019875039224817985,0.00034773957463693603,0.00018128158827304924,9.020400537570394e-05,0.0015476484516032188,0.06890548794346509,0.00010667190527089581,7.847036406444526e-05,0.0007314581708537796,0.0004261760075540746,0.00010620071766641746,0.0038262045979708705,0.0001425444485205839,0.0003969758398491429,0.08711315585054207,0.0004059448056911927,0.004236720777379325,0.00016095447807818535
Z_R_1882_MLL_0372,0.0598989353422314,0.005183035722473813,5.231431547170895e-05,6.507310075554252e-05,4.1261240607282325e-05,0.4814825479901007,9.612946174333904e-05,0.0006498355613422323,0.19254207358966666,0.06794045884214157,0.01492694091267404,9.318212892502569e-05,0.00010385066993191104,0.00018170020888708113,9.47229043199508e-05,4.713322214283252e-05,0.0008086742707777019,0.0005158397124739501,5.573799729392652e-05,0.0032672314882368735,0.0068346587176728165,0.00022268466186538128,5.549179325963417e-05,0.14234023580880883,7.4482049099317e-05,0.0002074270468036979,0.00035098715794035034,0.011503916063134771,0.010279336397138473,8.410162207925764e-05
Z_R_1882_SHR_0369,0.0003505314720779308,0.10111449132051269,8.581375084611595e-05,0.00010674261537533041,6.768284721205587e-05,0.3346752643301326,0.00015768589543095962,0.014296314779631733,0.1332573228434021,0.024125724905071155,0.07476075548838296,0.00015285124010094582,0.00017035137389035816,0.008236266293012297,0.00015537864994388703,7.731494802272594e-05,0.06218615263933225,0.003492228806168338,9.14297849319875e-05,0.00800547238388573,0.003273013171732724,0.02417992407636907,9.102592431629239e-05,0.18056627651245397,0.0001221765772195465,0.00034025281135111616,0.0005757415393873959,0.00034794022085147587,0.024799916761915633,0.00013795603703859109
Z_R_1883_ELA_0349,0.056080948706673656,0.06015779170870005,3.240085653065468e-05,4.030300659721685e-05,2.5555137731207802e-05,0.4011115371166454,5.9537755014674156e-05,0.03936667757414529,0.06130411686456128,0.12100639032959014,0.03721929558910232,5.7712325265031264e-05,6.431988312827872e-05,0.00011253597312047525,5.8666604071258384e-05,2.919194783889055e-05,0.057448532177505764,0.007313059916765422,3.452131290149779e-05,2.5394690237170203e-05,0.0032339618436866293,0.00013791968251174882,0.0010334509316954532,0.07716848173992837,4.6130436099870714e-05,0.00012846988292714172,0.05916322800365998,0.0021295366427283883,0.015358243044725323,5.2088315911521376e-05
Z_R_1883_JON_0350,0.0935760705376246,0.014579502725608996,5.132087794913078e-05,6.38373766632331e-05,4.047769858292825e-05,0.556210842272402,9.430398408086784e-05,0.0006374953247488253,0.0005703886772083535,0.006515969955979318,0.01464348153704717,9.141262047455387e-05,0.00010187856819790224,0.00017824976126598334,9.292413687837144e-05,4.6238172460647075e-05,0.03086047486383274,0.000506044028034866,5.4679544794914235e-05,4.0223560046468366e-05,0.027277135441796378,0.00021845592835706773,5.443801612191966e-05,0.21401387743182626,7.306765111538876e-05,0.0017859700069617816,0.00034432198781441075,0.017615387007614256,0.019579025754023264,8.250455048747878e-05
Z_R_1883_JON_0357,0.00030459117988636714,0.002789166937094603,7.456708941353524e-05,9.275303860333616e-05,5.881240325777515e-05,0.32990083204001647,0.004735579946637932,0.0009262540467131947,0.3848085277257349,0.0002703114440808638,0.0005828453737237567,0.00013281871466049364,0.0001480252990150686,0.0002589894486886308,0.00013501488478340556,6.718213089824838e-05,0.17129938493092328,0.0007352608099000865,7.944709188052447e-05,5.844315059240935e-05,0.0005447753497887118,0.00031740732804424316,7.909616081942745e-05,0.000550400210787755,0.00010616424137090336,0.0002956596298036514,0.09936932978255518,0.0003023395353656366,0.0008561444134536825,0.0001198756615060511
Z_R_1883_LOH_0355,0.0007616914257450954,0.0012250604332660884,0.00018646998468651254,0.00023194760348057962,0.0001470722274545917,0.25575193366619,0.00034264539443122253,0.008066096019312699,0.485056643171521,0.0006759680609070195,0.0014575219278056691,0.0003321398740867165,0.00037016699267258753,0.0006476551372832736,0.0003376318386036261,0.00016800241257009158,0.048880945352876716,0.0018386673402566135,0.00019867341105659757,0.00014614883699644519,0.0013623201861792298,0.0007937407784761062,0.00019779583745001793,0.15087149119185428,0.0002654850097862901,0.0007393562907646422,0.0012510642522254468,0.0007560607363538062,0.03663983143578551,0.00029977316992154724
