,0 Literaturvermittlung (Unterstufe),1 Bildung (Weltmodell Religion),2 Literaturvermittlung (Methode Sprache),3 Mittelalterlive Literatur (Nibelungen),4 Literaturvermittlung (Patriotisch),5 Literaturvermittlung (Oberstufe),6 Lyrik (Poetologie),7 Lesebuch (Sprache),8 _Rauschen_ (Nathan),9 Literaturvermittlung (Praxis Methode [Rhetorik]),10 Schiller (Drama),11 _Rauschen_ (Wackernagel),12 Deklamation,13 Handlung (Drama) ,14 Handlung (Religion Welt),15 Allgemeiner Diskurs der Literaturvermittlung,16 Literaturgeschichte (Lyrik Form),19 Lyrik (Patriotisch),18 Handlung (Maria Stuart),19 Handlung (Hermann und Dorothea),20 Mittelalterlive Literatur,21 Drama (Historisch),22 Drama (Handlung Poetologie),23 Prosa (Unterstufe Jugendliteratur),24 Allgemeiner Diskurs der Literaturvermittlung (Verordnungen Verfächerung),25 Literaturvermittlung (idealistische Poetologie),26 Lesebuch (Form),27 Kanon (Poetologie),28 _Rauschen_,29 Handlung (Ballade)
Z_E_1855_OTT_0765,6.598741454063433e-05,0.08702339668389437,0.12265861662700431,0.00010143574326491764,0.07602402554758221,0.0010231055548774923,0.20861324853635674,0.00010535114267997736,7.501580834695603e-05,0.0001153629871370123,0.010978210836678787,8.69806844169511e-05,0.00020203434094153954,6.614054412347535e-05,0.02897938383560411,0.0001364471368318335,0.00021514285185263735,0.27148898143297595,7.798250396825779e-05,0.10819723695254439,4.603694539979908e-05,7.721311915634956e-05,0.04173765060890471,0.010923394037335943,0.01653308752361942,0.0005163793811998743,0.009708601048796174,0.00027532078450589873,0.00011320545966508828,0.0038350239257942628
Z_E_1855_WID_0842,4.55376523150415e-05,0.27822690002465394,0.07596891210218497,7.000040297489173e-05,0.000400009445131148,0.0019456569837708927,0.17123472308578044,7.270240453804908e-05,0.032281781762316816,0.0025588433579108566,0.001377940085136257,0.01121656821136199,0.008816734462778978,4.564332643109992e-05,0.26296327581662277,0.0025733934457548018,0.007586164684353573,0.0001714639023262204,5.381541581957443e-05,0.04119685331443159,3.176991291228195e-05,5.328446642104062e-05,0.048636841231847305,0.018694733965279018,0.010169802031402784,0.007794046815112873,0.015377178336291465,0.00018999777832201094,7.812263744958192e-05,0.00016730293836779832
Z_E_1856_BEC_0650,2.237635293143733e-05,0.25001259807414916,0.00017313409613097097,3.439689230073971e-05,0.029434515678709826,0.007047300903295329,0.16332768647507648,0.004299593553205471,2.5437884097957794e-05,3.911962505839736e-05,0.058543886917195885,2.9495177319504655e-05,0.04148895111486003,2.242827922092371e-05,0.02688239392306852,4.6269266821374064e-05,7.295500842461515e-05,0.148101419063297,0.04205600923349269,0.011715627376210614,1.5611142599273478e-05,2.6182992881402774e-05,0.04339120888833799,4.9381525837213684e-05,0.00012425793726204292,0.03124043531478588,0.0008556931138528453,9.336136422909125e-05,3.838800681714448e-05,0.14078988481853022
Z_E_1856_DEI_0849,1.1204219733978825e-05,0.018435973725606736,0.0013066863567467283,1.722310783550628e-05,0.042188253088303984,0.15633309897838338,4.1268186858929614e-05,1.788791635540377e-05,1.2737180356168851e-05,0.000324586654291277,0.5770917519391692,1.4768735941597929e-05,3.4304073973449594e-05,1.1230220108533079e-05,4.0524009065078705e-05,2.3167807282322442e-05,3.65298110727984e-05,0.0003471862837016077,1.3240905344582045e-05,7.1236404955648e-05,7.816764086474484e-06,1.311026897168252e-05,0.09309643261828793,2.4726168199732405e-05,0.0006722156463676448,0.10073727977003633,0.008968426298812159,4.674761980613688e-05,1.92215266199386e-05,4.116371372517957e-05
Z_E_1856_DEI_0850,1.0704687468471294e-05,0.09920619716026452,0.0021226305746426814,1.6455227672458486e-05,0.020492076144240305,0.06893652176638697,3.94282737400793e-05,0.00030849103321203765,1.2169302118276104e-05,1.8714549301981482e-05,0.5764229763903307,1.4110282225163269e-05,0.0003241752879755722,1.0729528634592162e-05,0.000621518548671341,2.213488687078473e-05,3.4901155109508317e-05,0.002954312960516949,0.028278512361809643,0.0009422622910080865,7.468259151212217e-06,0.0008867276679614488,0.15043132798884323,2.3623769361491633e-05,5.944410994690377e-05,0.04350246361840399,0.0001179568387190468,4.4663410018816726e-05,1.8364548359341647e-05,0.004118937377034483
Z_E_1856_MER_0223,1.8036659826648792e-05,0.13867817942004718,0.0521844929570364,2.772592331839243e-05,0.23632461155292442,0.0002796503998306629,0.13410669533728134,2.879613841662763e-05,2.0504434462149497e-05,3.153272438481493e-05,0.027059236033605744,2.3774852026541568e-05,5.5223025575881314e-05,1.807851547767448e-05,6.523593643046969e-05,3.729575720595166e-05,0.0005497960069520725,6.791382343147817e-05,0.015242004361052984,0.0030606168557086037,1.2583501405754545e-05,0.0250615934325338,0.0855478395761407,0.04570187149737445,0.0005911491925398554,0.022235693064024346,0.14847771963946438,0.04426435193460195,3.094299694438339e-05,0.02019685444997431
Z_E_1856_SAN_0787,3.659981810315693e-05,0.13295392701771808,0.014231556554696854,5.6261179173316085e-05,0.00032149819296918233,0.0015637760858749866,0.676630764796374,5.8432849443927286e-05,4.1607402858149316e-05,6.398590359153197e-05,0.00011117480599162341,4.824370298957775e-05,0.09376540122601133,3.668475119103753e-05,0.00013237614004432433,7.568019482967402e-05,0.032997629984642715,0.00013781008280754653,4.3252876026979316e-05,0.003221638049493174,2.553432104268979e-05,4.2826137923005976e-05,0.0052161048830570355,8.077075244729215e-05,0.0002032421420773564,0.000286409030505326,0.013355357949772589,0.0051342670581053795,6.278923429368643e-05,0.019064396875944523
Z_E_1857_BRE_0657,8.649673449098757e-05,0.1070070524608896,0.014796827106933216,0.0001329626355898323,0.05962467492213303,0.00840487843568322,0.23577809045042328,0.00013809496674704167,9.833121213163827e-05,0.0001512185579317205,0.0002627405865472061,0.00011401484992603374,0.004974017924575835,8.669745774953499e-05,0.10156043069208281,0.09671725058003398,0.00028201065709086286,0.261685732422542,0.0001022199761521364,0.0005499460517410807,6.0345529079191495e-05,0.00010121146150945335,0.0005543004758952466,0.00019088636750541935,0.00048032428880099594,0.0006768734696335418,0.02920826270473835,0.00036089228473397015,0.0001483904568128154,0.07566482427989597
Z_E_1857_KRN_0739,0.001196184967020768,0.09858764014751702,0.257625303938558,6.515441593984555e-05,0.010756515748844281,0.024886958960847746,0.00015611611083029197,6.766936337206552e-05,4.8184308822349114e-05,7.410019196445876e-05,0.0001287482711532888,5.5869612710715074e-05,0.34165451035765043,4.248353079105442e-05,0.22745186047585958,8.764300650633692e-05,0.0001381910005774007,0.00015959380140766817,5.008988287598811e-05,0.012961282576279586,2.957054577245724e-05,4.959569003587702e-05,0.0002716185912074006,9.353823147775645e-05,0.0025429683331842303,0.00033168186974869685,0.020081646197503272,0.00017684461446427864,7.271436446635238e-05,0.00015572089261091482
Z_E_1857_PET_0768,0.00015786444726475948,0.2597579189878138,0.0012214554566664956,0.08189233991968584,0.0013867045564721326,0.002447618141104514,0.0005814576706619281,0.0002520359378172656,0.00017946345076937315,0.00027598769137986807,0.004776876690943056,0.00020808752341307398,0.1465932726893636,0.0001582307855600748,0.2841961451977816,0.0003264281831128906,0.0005146952282812405,0.052162623635835736,0.07324152955014135,0.018193106227623983,0.00011013610686052697,0.004482071272087597,0.0010116490380907232,0.00034838506995614466,0.0008766357343502784,0.0012353559562761599,0.001739536179858219,0.0006586614094383012,0.0002708261483161664,0.060742901113073317
Z_E_1857_SCH_0791,1.9165891056303274e-05,0.09205713853975882,0.013713264509645405,2.946177567592682e-05,0.0027770042678904048,0.013340399918144369,0.018331130992001166,3.059899432820086e-05,2.1788167035896486e-05,3.3506911261634037e-05,0.001101677194140389,2.5263337458257622e-05,0.6996981431802978,1.9210367187436144e-05,6.932019911663513e-05,3.963075349547235e-05,6.248774086475075e-05,7.216574208388615e-05,2.2649836878106598e-05,0.012643368332136447,1.3371323702252294e-05,2.2426370849196988e-05,0.029339682033383708,4.229647911301821e-05,0.0006281596000109079,0.00014998119009047864,0.002819840590901722,7.996628142062803e-05,3.2880262426159305e-05,0.11276401921764459
Z_E_1857_WID_0839,7.626152870579471e-05,0.3372338642185337,0.05456540016742598,0.00011722909437568,0.000669892500636926,0.01156227355318716,0.0563322030150426,0.00012175411398684172,0.012542542531724949,0.00013332478346636734,0.00023165034958903369,0.00010052341052744666,0.10403221491431905,7.643850027164302e-05,0.28053238206876174,0.0001576916949203499,0.00024864018217145203,0.0002871491753416432,9.012423060253263e-05,0.0004848706353863654,5.320480969855153e-05,8.923505404776684e-05,0.0004887097981545822,0.008472196616540102,0.006651410706428144,0.03173639592660425,0.0008403392316228002,0.000318187703777501,0.0001308313330958826,0.09162305815105315
Z_E_1858_BRE_0658,3.835776841674419e-05,0.2510657624415453,0.05772595651548284,5.8963497455110746e-05,0.07969360922906339,0.024610554184929998,0.07845378433266344,0.0011054061732714297,4.36058758203886e-05,0.0011112259498724803,0.008469848290169182,5.056092851676756e-05,0.0011616070678590405,3.8446780982507794e-05,0.060700402789669664,7.931524082520848e-05,0.00012506020648527804,0.23717026945919653,4.533038381023851e-05,0.1401622159534653,0.0010709274736749007,4.488314876331356e-05,0.0002458096182798243,0.014702984058818848,0.009610504470579614,0.0003001657339832494,0.031747671911622505,0.00016004098608667926,6.58051059519931e-05,0.00014092442273826045
Z_E_1858_GUD_0704,7.888162868047852e-05,0.22857142834918628,0.0006103362565284793,0.0022685549745304714,0.0006929078447264855,0.0012230246182942128,0.0002905424803701767,0.00227323545920993,8.967420803472571e-05,0.00013790539268982772,0.00023960910789605939,0.00010397707045071121,0.00024151268804511225,7.906468041811289e-05,0.008874496275644659,0.0001631094725715506,0.0002571826562874121,0.0002970146941662868,9.322060826932532e-05,0.09498265296704811,5.503275522901713e-05,0.0022395991493341038,0.021978482957955185,0.000174080878894876,0.00043803690877327705,0.000617282051276322,0.0030165088420888993,0.0024764178731111453,0.00013532627541279845,0.627300900874876
Z_E_1858_KRI_0748,3.804000754461216e-05,0.09780046483160713,0.00029432956939997164,0.012484675200162111,0.00033414902914700523,0.07928906112845874,0.020850445294963816,6.0732160674548645e-05,0.0031497946799732457,6.65037254696289e-05,0.0011510661742501155,0.007298758837481044,0.20618428686900567,3.81282827184029e-05,0.13993233693980292,7.865818278616526e-05,0.0011595408713953852,0.22070828577344737,4.495486086174151e-05,0.0033484083271484695,2.6539087226411293e-05,4.451133076962558e-05,0.00024377329860047242,0.00111946573233116,0.0012467563263006676,0.0800324635078621,0.008703302993330327,0.00015871518520162118,6.525996767306972e-05,0.11404659182440653
Z_E_1858_KRI_0754,3.938590466593516e-05,0.1977546478669499,0.016387059187958096,6.0543946777762566e-05,0.00463458916532252,0.01347651369191241,0.23173041818473047,6.288093102186624e-05,0.00862200983685687,6.885670009934887e-05,0.00011963776152379916,5.191615655913067e-05,0.07517139583496625,3.947730311203728e-05,0.14381114185439256,8.144119542506239e-05,0.00012841230273399236,0.00014830059450471648,4.6545413065295505e-05,0.20932052240636764,2.7478069193191314e-05,4.608619039284823e-05,0.0002523982648404767,8.691926136677985e-05,0.0012908679303425801,0.00030821133425175916,0.006866926594672307,0.0001643307022496288,6.756893679001344e-05,0.0891335164769548
Z_E_1858_MIT_0759,2.674183017234883e-05,0.2674861004891379,0.030781239479528055,4.1107496614010065e-05,0.004602665328694697,0.00041462019973631184,0.0022823780064443514,4.269423776674859e-05,3.0400645653732295e-05,4.6751603039290555e-05,8.123039772745165e-05,3.5249489726869586e-05,0.016096999964688875,2.6803886934645154e-05,0.07289274048076172,0.0007832562845135669,8.71880440700583e-05,0.061249347740249906,3.160291840574395e-05,0.5104701192873184,1.8656772417973996e-05,3.12911201920927e-05,0.002355251314454593,5.901553222888853e-05,0.00014849983221168668,0.00020926611252583975,0.0002946729419221763,0.0022954561206543584,0.004413638404640979,0.022665014037566544
Z_E_1858_SAN_0788,0.002734398342465841,0.17323268404964545,0.04723656482882444,0.050757074718844414,0.0001461647856765518,0.05597204377795838,0.19619287672824906,2.6565701152356224e-05,0.0009248358179121589,2.9090321778801637e-05,0.010015659467286114,0.006363370386402539,0.24464923157979496,1.66782237433901e-05,6.018301365731959e-05,3.440697241585842e-05,0.0005072109393325394,0.04671751172139266,1.9664332467908788e-05,0.030907060238839608,1.16088321621104e-05,1.947032178644514e-05,0.016866144460438916,0.0004896811140110852,9.240127872204768e-05,0.005112769650732031,0.0210195050790381,6.942582202865903e-05,2.8546272340047656e-05,0.08974717122090028
Z_E_1858_SCH_0789,8.392772895437531e-05,0.09697489174567898,0.030349987011930684,0.00012901356457573028,0.03957648912335668,0.01729389681682024,0.10083426075615039,0.00013399346238113523,9.541071542301057e-05,0.09381787311106557,0.01167824749940672,0.04808853250449699,0.12819803962437068,0.0069381087713024665,0.10539801051206787,0.0024582057669500115,0.0025582968628978554,0.0003160148841300975,9.918398079077888e-05,0.24727711842498754,5.8553230222748634e-05,9.820541964537009e-05,0.0188151341636934,0.00018521692648118833,0.009604706740019127,0.0075107561972690045,0.0009248144439046284,0.00263483565830175,0.013851955731524776,0.014016318621200171
Z_E_1858_SEY_0808,4.033735792828954e-05,0.5385365682148588,0.04203818152245481,6.200651914130498e-05,0.00035432929329169585,0.0006254128192899793,0.00014857345392217073,6.439995838630257e-05,0.007732238826860397,7.052008532561602e-05,0.00012252787511819494,5.317030564992986e-05,0.05722234283487977,4.043096430513379e-05,0.19779573034985878,8.340858684934103e-05,0.00013151438469450574,0.00015188312195070012,4.766982001961667e-05,0.025511721667330577,2.81418624664146e-05,4.719950381222198e-05,0.11335812392426452,0.0033831829222029054,0.0013220516879332844,0.0025117661475466363,0.008130866973715272,0.00016830047224949442,6.920121325764729e-05,0.00014819733043566096
Z_E_1858_SEY_0809,3.8559078947185325e-05,0.18310673021399818,0.02234092709127649,5.927295166580387e-05,0.000338708628800722,0.006895721757769535,0.011688137570233164,6.156087575263232e-05,4.3834729644635605e-05,6.741119590099979e-05,0.0011667729412065055,5.08262840825221e-05,0.20060058165530675,3.864855867169068e-05,0.1586361183316848,7.973150574002608e-05,0.0001257165516675916,0.019038828422667242,0.24776219594988724,0.06217431545636986,2.6901223885124336e-05,4.511870601438312e-05,0.00129674641196655,8.509457100198165e-05,0.0012637688243713077,0.010798208347682949,0.00042488928984842783,0.0012105276459529381,6.615046652253005e-05,0.07046799476148029
Z_E_1858_SEY_0810,0.00013470880584921907,0.15198323511123363,0.0010422917180940656,0.011208114196831083,0.004850315340301895,0.0020886002052767317,0.11050656960692605,0.011216107217671453,0.00015313965598712164,0.00023550566944634772,0.00040918851873633806,0.0001775651343717978,0.04441659950961703,0.00013502140944777346,0.01515527526248057,0.0002785475229195818,0.0004391994573786135,0.24986412967036442,0.0001591959627426708,0.022858558389250355,9.398128389973162e-05,0.0001576253161281279,0.0778705401375236,0.00029728376187692344,0.03741818382271573,0.0010541532849988983,0.0014843800841820283,0.007896075299404542,0.00023110122427520382,0.24618480742006843
Z_E_1859_DIE_0667,2.9704251392406385e-05,0.11113923265764702,0.053597602249219035,4.566132555869861e-05,0.01885878558745491,0.0222928205658566,0.22894393562683643,4.742384359848325e-05,3.3768385154269134e-05,5.193067792020537e-05,9.022898355312708e-05,0.03885207764973802,9.094580981849365e-05,2.9773182712961807e-05,0.05590101309736116,6.142171325307835e-05,0.08661732140446977,0.2645248858515575,3.5103843940665946e-05,0.010700692952750772,2.0723542648455052e-05,3.4757505172439944e-05,0.036577470507803155,6.555318742530152e-05,0.0017821555649304092,0.026916333059323682,0.018116572883630187,0.00012393572097724358,5.095946638148704e-05,0.024367208901914034
Z_E_1859_PFE_0770,5.303192285878433e-05,0.16232974276000653,0.026395546705517255,8.152058312022561e-05,0.11739932643049943,0.016702092562239212,0.00019533098725184184,8.466726133434042e-05,6.0287747127831025e-05,9.271345266666899e-05,0.003048335180623944,6.99035259725706e-05,0.00016236837976186093,5.3154988086921466e-05,0.24560776734804324,0.00010965809291273112,0.00017290326045494816,0.13878751774756443,0.07080021302325483,0.06530022474534228,3.6998384526685863e-05,6.205365382612686e-05,0.0003398465878654299,0.00011703414210851761,0.004625360984385655,0.08847601766693274,0.0005843681088344639,0.00022126629307995995,9.097951853311804e-05,0.05793976795526754
Z_E_1859_SCH_0793,2.830796777061261e-05,0.0011143198308241698,0.15510827121967263,4.351496071062494e-05,0.0017898478462268772,0.07826882010541383,0.03246918218551279,4.519462949628912e-05,0.012361672965114959,4.94896147171392e-05,8.598766299998437e-05,3.731387914319107e-05,0.12106981009235608,0.0023401533907083756,0.5241057916194971,5.8534512659977016e-05,9.229421941621653e-05,0.00010658860029266073,3.3453746057071854e-05,0.002491761729978809,1.9749407909177302e-05,0.003115496663108471,0.00018140707969169394,0.030886201539525197,0.00015719673773624069,0.01871575965504216,0.007247269683714086,0.00011810997519191241,4.8564056130481324e-05,0.007809934423381164
Z_E_1859_SEY_0805,0.006131154625085966,0.2600380476878792,0.0002476554279541343,4.920219225095848e-05,0.02206382797246561,0.015308479213054213,0.10815992421864863,5.110138703731627e-05,3.6386998363174894e-05,5.595770966981477e-05,9.722590706838994e-05,4.2190654093456265e-05,0.059346854105190826,3.208198276861001e-05,0.0985734245554577,6.618473964309805e-05,0.00010435670521609932,0.1665400995231798,0.05580145499080669,0.08123502827888354,2.2330576632065774e-05,0.022691427091571296,0.021987783828240487,7.06365943366346e-05,0.00017774172342142363,0.00460700732852979,0.00035269855704784305,0.00013354647714824866,5.4911184273110304e-05,0.07592127776408182
