,0 Oberstufe (Rhetorik),1 Kanon (Poetologie),2 Literaturvermittlung (Lesebuch Methode),3 Handlung (Ballade Drama),4 Unterstufe,5 Literaturvermittlung (patriotisch),6 Handlung (Hermann und Dorothea),7 _rauschen (Wackernagel),8 Schiller (Drama),9 Mittelalterlive Literatur,10 Literaturvermittlung (idealistische Poetologie),11 Literaturvermittlung (Sprache),12 Handlung (Religion Welt) ,13 Lyrik (Poetologie),14 _rauschen (Handlung Methode),15 Literaturvermittlung (Praxis Methode [Rhetorik]),16 Prosa (Unterstufe Fabel Volkslied),17 Oberstufe,18 Literaturvermittlung (Ästhetik),19 Literaturvermittlung (Methode),20 Deklamation,21 Lesebuch (Form),22 Prosa (Unterstufe Jugendliteratur),23 _rauschen (Nathan Religion Nation),24 Drama (Handlung Poetologie),25 Handlung (13),26 Lyrik (patriotisch),27 Handlung (Welt),28 Allgemeiner Diskurs der Literaturvermittlung (Verordnungen),29 Mittelalterliche Literatur (Nibelungen
Z_M_1885_GBL_0676,1.8400787471585054e-05,0.011574872895612962,0.0012296678943896787,0.0009897908757630755,0.0035565613153546788,0.01259566009904366,0.1939475588050899,0.08462530792077559,0.031016343939490792,0.020293425485592594,0.11656098453174663,0.00018383998529796904,0.03183537794220706,0.0063445893368117585,5.26779574882275e-05,0.0010463343061167594,6.67552757260865e-05,0.047867776549714844,0.1395903522731052,0.003024436337032837,5.2184522751738205e-05,0.0038216566927351437,0.033524631109365544,0.05114605887013498,0.11294509332584371,2.0403677151658023e-05,8.108603570553476e-05,0.06016461137261914,0.0317801897700973,4.337010976333519e-05
Z_M_1885_KIL_0736,6.730018173583369e-06,0.0016551983643924015,0.03300037307589786,3.972882306394552e-05,1.1665070268623373e-05,0.090011924558948,0.02774960347045905,0.07897161664299097,6.418991928619309e-05,0.06833381213911212,0.0116925281131012,0.0032900731046396885,0.048061696548713374,0.027458617224689896,1.926676300079479e-05,0.03003276861683006,0.0174277208589472,0.03910044757701267,0.10584282507162521,0.022699166106772695,0.0019527868878115723,0.030080981947055985,0.03288764627635385,1.4037794515464472e-05,0.01294829709169239,0.0232118697277842,0.1308767306193199,0.14092756493840672,0.01613545183881309,0.005494680810321367
Z_M_1885_ROT_0784,1.0405463477911152e-05,6.769130051100744e-05,0.04753473306044759,0.004047755002971858,1.8035681259208137e-05,0.0509723424382664,5.137509964252456e-05,0.04984793995524165,9.924577371934681e-05,1.503514182690091e-05,0.04947047697155228,0.00010395969497238904,0.03843252874206661,0.0010963468268705024,2.978886439404599e-05,0.04493960398236127,0.0015326228961213856,0.08138248986238152,0.11780367440514435,0.05054282147529529,2.950983192670182e-05,0.028072248848511852,0.2965060176635752,2.170421451675112e-05,0.04393768818310804,1.1538077799361666e-05,4.585335189624152e-05,0.08534648154219929,0.008005560279456331,2.4525368486118825e-05
Z_M_1885_ZIM_0848,1.071514054009141e-05,6.970586171934853e-05,0.07409233349964954,6.325390387407217e-05,1.8572441279425162e-05,0.04427939791221811,0.018525252696489993,0.16011307335391048,0.02267951441047799,0.007712294528688447,0.24182370390180224,0.051932253941242394,0.04778625218589242,0.0016420960065484625,3.06754109693924e-05,0.015489804107565208,3.887291031985132e-05,0.10740807121351247,0.14080822049162725,0.0002218263930643945,0.0005435088692759962,0.0006860634897627369,0.0277319849400055,2.2350153777673583e-05,9.068802437955267e-05,1.188146260328689e-05,4.721799378235154e-05,0.03606127839999286,3.388108690085632e-05,2.525526812757086e-05
Z_M_1886_HEI_0397,1.2453222571039941e-05,0.07879962423812216,0.0902851781109405,7.351419614924309e-05,2.1585040725772717e-05,0.04728740079046253,0.00960313542269405,2.2529745751458153e-05,0.00011877699748653576,1.79940055486251e-05,0.00016713647472806005,0.00012441860207926793,0.0006730800535283473,0.001908457194383137,0.0024210636799476657,0.0007081345848871006,0.020321184407993402,0.08368215966829251,0.04258876420352882,0.05929676706275596,3.5317264415690455e-05,0.250072951670594,0.14255566284203447,2.597552859423007e-05,0.0042798701750666,1.3808731459434223e-05,0.06446101383436185,0.06457212644650018,0.018526323517808977,0.017323592286588342
Z_M_1887_MSC_0499,2.681140048839389e-05,0.043828027510984253,0.1314686225183264,0.007861851951062796,4.6471920673995994e-05,0.00037785572278539633,0.00013237645536605947,4.850584118272866e-05,0.0002557231776958859,3.874053373754819e-05,0.21349216914812383,0.04520540873368759,0.0001651907042851488,0.02336779436206499,7.675594413056894e-05,0.00024066201894535174,0.0013811974044262009,0.32524914012139855,0.08527263493163961,0.06860332738370609,7.60369707521019e-05,0.022259541651077526,5.870658027989782e-05,5.592450436541675e-05,0.004078708457768149,2.9729768923953117e-05,0.00011814875752869218,0.02603596467043944,8.477717921497139e-05,6.31936749384246e-05
Z_M_1887_ON_0826,5.082596291091755e-05,0.010066345012759605,0.015566172091491066,0.0003000371819898603,8.809611111504885e-05,0.056696591922444486,0.00025094402709871706,0.07797758182530659,0.07837040056913445,7.343983883818844e-05,0.12724629130942838,0.11490231501562363,0.00031314949820915804,0.09054256414528228,0.00014550507241356173,0.0004562193181321474,0.00018438891125727898,0.11761501595274335,0.0010109212853064362,0.10084316994496319,0.0025780680643635173,0.16145944455139952,0.00011128916869614941,0.00010601522982428847,0.03207120479282797,0.00492421014706776,0.00022397279734506046,0.005545314161032532,0.0001607108054030066,0.00011979528559186254
Z_M_1887_ON_0832,1.8900420186346223e-05,0.018224813944843297,0.18499693459863492,0.011877782387873773,3.275990107213121e-05,0.021083504356743304,9.331741660718851e-05,0.10230970201900574,0.0001802694160617291,2.730973960871393e-05,0.0002536652326580215,0.015575412652479515,0.00464191445307491,0.15676229964841168,5.410831099611731e-05,0.00016965220757231855,0.0009736608617385128,0.14329719160586155,0.00037592671094301367,0.0465510219351965,0.0027688804602534695,0.07633286485697607,0.024478895437259646,3.942340243200211e-05,0.009210894409401232,0.025363561527061897,0.027236077569025803,0.12696494399086092,5.9762797921345074e-05,4.4547729238262934e-05
Z_M_1887_SCH_0505,1.9852755449440392e-05,0.03150218020521923,0.13062161348118115,0.04860278845760208,3.4410573845480714e-05,0.001230484753720347,9.801940024668849e-05,3.591660955148384e-05,0.00018935264913699158,2.8685795156626362e-05,0.0706180916100524,0.00019834641727074447,0.00012231702167566773,0.00019034239017005214,5.683466586442302e-05,0.0020795962809434195,7.202279608937843e-05,0.22562264008975713,0.048880461667272,0.009917973669106893,5.6302295216215254e-05,0.018383684267567285,4.346984343746859e-05,4.140982897474481e-05,0.3909048634415022,2.2013689000360394e-05,8.748436661813725e-05,0.02022927455783282,6.277406535987446e-05,4.6792355179172784e-05
Z_M_1887_SCH_0506,3.0270390194498592e-05,0.05817979602197353,0.07595104399583427,0.004527408690562569,5.246735143502059e-05,0.00332574741702505,0.00014945459332606792,0.04644106462700089,0.000288714510604637,4.373852358388943e-05,0.10187629655967505,0.004651143428404995,0.0016360741756770553,0.02348337409087975,8.665837428317938e-05,0.003170854092848853,0.00010981640035190917,0.19616066473744975,0.055685806206497525,0.0006266620067533109,8.584664478344379e-05,0.0004885650197797169,6.628042771679985e-05,6.313943090395104e-05,0.39598932469227016,3.3565262885461787e-05,0.020427398021024848,0.00620176345115075,9.571444414240846e-05,7.134641098060036e-05
Z_M_1887_SCH_0507,4.369971726165866e-05,0.00028428245408620837,0.06570036280766695,0.1488374102028707,0.010539085169852897,0.0006158644438797325,0.00021575947418716544,7.905933694667431e-05,0.00041680144860021596,6.314292950230064e-05,0.06755188193075456,0.00043659845489301227,0.0023619113740126945,0.22224180726443515,0.0001251039854523639,0.00039225336953525966,0.00015853596915125706,0.04880765492149035,0.05109321760579225,0.07833340058690327,0.079645323020947,0.0027979829488939847,9.568545144595995e-05,9.115096504656724e-05,0.20963667243968673,4.8456345903810096e-05,0.00019256984733248455,0.008953148855948051,0.000138177741350696,0.000102998936170072
Z_M_1888_DIE_1031,8.88283720707486e-06,5.778606633437232e-05,0.1745725824253085,0.00047781385617482467,1.5396529033457124e-05,0.11582758226966271,0.012805151035483206,1.6070383604352216e-05,0.0030623583692295803,0.00043821151132009253,0.016708899541020467,0.01625305258752247,0.0009054819457506216,0.0005105424892849055,0.009809088323268586,0.04304275518625184,3.2225590774520426e-05,0.17241493272636027,0.1252373559474935,0.07972929073476609,2.5191672967714273e-05,0.07883801330549825,0.029795801772083123,1.852824765268734e-05,0.05707562512513359,9.849716640864977e-06,0.0038675317423767634,0.05839497410240179,2.808737582237028e-05,2.0936583571523032e-05
Z_M_1888_SCH_0995,0.006513936296891718,9.809439110058623e-05,0.22918978395221815,8.901479778335222e-05,2.6136285724316713e-05,0.061590606566669384,7.444987877498216e-05,2.728018351863642e-05,0.0001438213429024426,2.1788074264889762e-05,0.09768523684987578,0.00015065249005905687,9.290494956051297e-05,0.004477144619562128,0.002931549349375277,0.03912849453094226,0.009441942666187341,0.3266204142359482,0.0927281119059309,0.03858321627629007,4.276397369348418e-05,0.0009654708890276655,3.3017184007880384e-05,3.145251592545476e-05,0.04634171806813953,1.672032754069375e-05,6.644807530993292e-05,0.04136041848504428,4.767955674584278e-05,0.0014797312809852789
Z_M_1889_BTT_1001,2.4342345525603235e-05,0.00015835575509099445,0.1391784909421588,0.00014369838437348415,4.2192333473013606e-05,0.09126710848708894,0.0036172647647938236,4.4038950766154006e-05,0.0002321736961511251,3.5172927967485624e-05,0.0003267020881183801,0.0002432013548580752,0.0001499783348903204,0.006061851966764016,6.968750901240716e-05,0.00021849951562929185,8.831035029835792e-05,0.3314335117828048,0.0004841658439260045,0.00400101758959674,6.903474570711353e-05,0.3839058637976186,5.330030642817212e-05,5.077443116783006e-05,0.0002060224237117256,2.699196216387428e-05,0.0012729614099214093,0.0003244605716965414,0.01173389948093964,0.02453692594735726
Z_M_1889_HES_1007,1.3569988231779081e-05,8.82776777101899e-05,0.11852646529653961,0.002029603261029456,2.352071899143354e-05,0.0001912431882746221,6.699936999783574e-05,2.4550142179521907e-05,0.03197120542872661,1.960765112359341e-05,0.009279775284464173,0.011182723151940107,8.36075651519631e-05,0.17363529747872858,3.884829735103882e-05,0.00012180567614654475,0.002648558591576273,0.07559053904541456,0.08539792092039827,0.1055537412398593,0.2196817616956911,0.007367174018068226,2.971301718726181e-05,2.8304931942488172e-05,0.05665024991900278,1.5047054875264463e-05,0.01305644196692132,0.08660855529774812,4.2908065349610654e-05,3.1984059378341874e-05
Z_M_1889_WET_0432,1.5550626556769357e-05,0.03361175826762062,0.19763469591577423,0.05668747181757369,0.0007716336458819976,0.0002191565203733919,7.677841458515145e-05,2.8133413708884645e-05,0.00014831957920215718,2.2469530191953977e-05,0.0031874268036089387,0.00015536438111604499,0.0015851705107293814,0.00908525372733102,4.451848845805041e-05,0.0008842640062597556,5.641532271994228e-05,0.20055955293668787,0.03530925542080685,0.29670453437177163,0.0007887813906667518,0.0009956674934515851,3.404984781577813e-05,3.243624230429411e-05,0.1580037536714274,1.724328180303633e-05,6.85263422651237e-05,0.00020727522652005283,0.001538530623379183,0.001526012179408444
Z_M_1890_KLK_0728,1.883224047069771e-05,0.015453587228586174,0.00035667252701331834,0.010933107477907184,3.2641725882492584e-05,0.08864455265555776,9.298079155512075e-05,0.08570773424705595,0.00017961912800431912,0.12718496501628027,0.05346060460634186,0.00018815057869708967,0.04881474363122643,0.0010823860332669635,5.3913125427671515e-05,0.0019726963012481505,0.0027738046452159717,0.030953596810302048,0.012098335159907141,0.037364817456769735,5.340812086585526e-05,0.021947825920604746,4.123531098354738e-05,3.928118991285122e-05,0.005570355673658341,0.036094003735922905,0.3175264577609164,0.10125575665389286,5.954721485343105e-05,4.438703167268999e-05
Z_M_1890_KRG_0755,3.729921676486915e-05,0.021676619015445885,0.004278756168275898,0.27528952040452404,0.016140130940877996,0.000525661556400968,0.00018415815710190293,6.74798724303899e-05,0.0003557544202440647,0.0036262236911104124,0.0005005981033933608,0.0003726518483118284,0.021663782486950032,0.13789228127457318,0.00010678056893587429,0.01641028238530366,0.00013531592076430985,0.000577234083351499,0.013245027774554795,0.0025583383043880363,0.00010578035472090923,0.0006020104947245824,8.167083492456809e-05,0.019725610113706268,0.2610957020112165,4.13591634627224e-05,0.11269272919419394,0.08980538902204985,0.00011793947077185304,8.7913146525759e-05
Z_M_1890_SAH_1025,4.242766213844076e-06,2.7600727578251262e-05,0.0065819643566886995,2.5046010852263157e-05,7.353942402726143e-06,0.08417435552707621,2.0947893138916003e-05,7.675799861079765e-06,4.046687747231305e-05,0.009149017642642632,0.022406222475954016,4.238895099355365e-05,0.0022610685498390226,0.05936785725263712,1.2146233338681878e-05,0.0038984136576081406,0.19953350730808644,0.10043424347914966,0.10411012629380949,0.10736437695011276,0.0335359520184964,0.09027829828013571,9.29001435227885e-06,8.849765149354174e-06,0.032950302571904275,4.704583007163008e-06,1.8696433141095482e-05,0.06751074174137911,1.3415552530871607e-05,0.0762007263444479
Z_M_1891_GEY_0452,0.0002861330396665996,0.07879679637000088,0.19967031500917298,3.455095490060613e-05,0.0022523859310625343,0.04801039046502924,2.8897604308112948e-05,1.0588760676923595e-05,5.5824029892884276e-05,8.45700703752038e-06,0.09341184131890864,0.002580996848101752,3.6060911244452715e-05,5.611582054523377e-05,0.001978716746576247,0.022474947924250987,2.1233411521767365e-05,0.39948978688178405,0.023099385242637535,0.045806831331882306,1.6598769679288216e-05,0.0003747460194857811,1.2815568467365994e-05,0.00029248839155823894,4.9536196953171127e-05,6.489969051976164e-06,2.57917167756005e-05,0.01689482235431279,0.06308153972298058,0.0011349156815340148
Z_M_1891_RAU_0454,0.045517001930922535,0.0009750940125058936,0.060432643654151616,0.00010582649612487632,3.107249141490889e-05,0.1419007092434474,8.851078701379321e-05,0.0017493786583777072,0.007038768941076565,2.5903058976482924e-05,0.007966857371538337,0.031084137438004807,0.025006171663251184,0.00017187775801155228,5.1321279182138235e-05,0.14009203127462458,6.503604744327336e-05,0.06981375465133302,0.080194562932546,0.04758714634553581,5.084055245929232e-05,0.04235452313614603,0.0008977260582363619,3.739276656903506e-05,0.00015172495724029641,1.9878196903827802e-05,7.899773025836432e-05,0.05947359344830642,0.23699526397082998,4.225314756787086e-05
Z_R_1877_GEB_0339,0.01814876267282561,5.243314795863899e-05,0.26068402020193926,4.7579948357056926e-05,0.028961900109577762,0.04527236074588853,0.0035135463248997002,1.4581729727082634e-05,0.0062524333543583005,0.04053874784057744,0.00010817427453055986,0.015519422260773935,4.9659301737254553e-05,0.015130200320468905,2.3074219619090613e-05,0.015897215636366348,0.023959529070938568,0.07268754527933743,0.013283373587979378,0.08237897975080236,0.10732318459011517,0.2255379686282043,1.7648255673330293e-05,1.681191353234225e-05,6.821605074641613e-05,8.937304141672404e-06,3.5517645047818415e-05,0.0004934044839043459,0.02395577419280557,1.8997157165915293e-05
Z_R_1877_HLS_0610,6.090639551022093e-05,0.00039621811467376164,0.08865310004677251,0.003276196447827397,0.00010556841974425214,0.1321077082723424,0.00030071434538663693,0.0001101887963260292,0.0005809162042325358,8.800533456346554e-05,0.032900607468573685,0.000608508243054382,0.0003752571736846979,0.000583952637082666,0.00017436343517379982,0.00929665892752597,0.0031376113839367784,0.0184424864625403,0.030377941546524196,0.10626037175680751,0.0001727301718547431,0.47056403315914413,0.00013336141090905716,0.0001270414793538147,0.0005154837363294605,6.753593738206975e-05,0.0002683938482884819,0.029978346837573725,0.00019258495690081877,0.07014320704998056
Z_R_1877_KLI_0337,2.0024087168880905e-05,0.00013026392384007745,0.05983120322219866,0.00011820672628673049,3.470754132684095e-05,0.08658343044801212,0.0010577678642077802,3.62265743060793e-05,0.0001909867857705626,2.893335709432412e-05,0.00026874612735478117,0.0002000581712286476,0.00012337263260554123,0.00019198506839037806,5.73251560158369e-05,0.0001797383634505275,0.006784962173103626,0.12496721894238125,0.021494132268669686,0.08863357564900207,0.007728008546866209,0.35319932574928675,0.003879455171490147,0.0105896951902818,0.027977648460062465,2.2203669841924973e-05,0.0010471419119442546,0.009855927694059399,0.1947205323447975,4.7196178955168826e-05
Z_R_1877_MLL_0336,0.12234332635838674,0.1354209126633348,0.00018396532742807217,0.0005224868286889002,0.021878736446437265,0.004323212332522224,4.7957833775967825e-05,0.015367417856531439,9.264434233934002e-05,0.046063570005252935,0.008503006752565717,0.0563798096401277,0.0009901395368852514,9.312859174124734e-05,2.7807428441501366e-05,0.02939143743763312,0.03957271800126769,0.06015426078269643,0.031823180443337915,0.23184420200003508,2.7546956096336054e-05,0.14900375512911312,0.0023470025258081127,0.024673041869060962,0.0005473560095312648,0.011639441050682037,0.002833684276080352,0.0038506441437265128,3.0713391271462166e-05,2.2894039200618647e-05
Z_R_1877_ON_0338,2.4746196050349064e-05,0.004901112205838693,0.004023776614445093,0.00014608240557938316,0.03322379712328736,0.02760449382057993,0.00012217988084422607,4.476957688258394e-05,0.00023602556280564243,0.03321666126266891,0.00033212222356027464,0.007357430061055356,0.0013374988575989937,0.00023725926186094824,7.084365631354908e-05,0.002592189150008054,0.11266784531581321,0.09518555157012731,0.03130303854566226,0.23870379450943313,0.0842074743774379,0.25281128730022995,5.418458262487183e-05,5.161680195125485e-05,0.012059763571752143,2.743977102733548e-05,0.0001090481013170422,0.007440037405062838,0.03088908721026646,0.01901884307791491
Z_R_1877_VOI_0332,0.03643198019885806,0.018785279980598757,0.18685982584113991,6.235798289672602e-05,1.8309383369578315e-05,0.06995658623916363,0.0132043330455052,1.911072383060368e-05,0.0076885470590766026,1.5263308980034466e-05,0.05932657487079214,0.007187479505390703,0.006641172319637174,0.0011129845371903664,0.0035712120083344597,0.024375762520607542,0.07136359693714257,0.05631316059293926,0.0027393690578314984,0.03309913021568512,0.0010416636840007358,0.2677667362256031,0.043020635669094406,2.2033588785002227e-05,0.003124521598553664,1.1713174941405486e-05,0.0025758142609644944,0.02239833232585875,0.05213626138121494,0.009130251762013571
Z_R_1877_VOI_0333,0.04464580945435052,0.06774377228428304,0.1067449412605028,0.0009140885794984928,0.0002683922323707793,0.009597414778149245,0.0007645221426991325,0.0002801388625484498,0.008892054940503439,0.0076389013080933365,0.0020782046294351157,0.0015470430093113003,0.0009540363567284428,0.0014846139806308277,0.0004432934747295181,0.023635392565249446,0.0005617563691560595,0.00981151519829415,0.0030798569548682792,0.0032056357017139275,0.00043914114215399126,0.6995243130771951,0.00033905183835005235,0.00032298433878293477,0.0013105418370329151,0.0001717002209859618,0.0006823520165522984,0.002063945982263164,0.0004896190227045179,0.0003649664408625946
Z_R_1877_VOI_0335,0.0005665477696202367,0.003685597994612644,0.010730110683252261,0.003344459928037745,0.0009819913368277087,0.007984413834517026,0.002797227454430765,0.0010249698126557863,0.0054036489450269105,0.027949150544217472,0.468822728525032,0.005660308494862996,0.003490620533427922,0.005431893667841843,0.0016219185928423806,0.0050853938094287095,0.05631640969687726,0.19868147279840437,0.1197906758471304,0.03885928408154189,0.0016067260718786525,0.00914409825879849,0.0012405201337395671,0.0011817324958112265,0.004794999911691583,0.0006282153848129567,0.002496584059093009,0.007551548926583034,0.0017914141344361507,0.0013353362725669166
Z_R_1878_HEN_0613,7.179529444227521e-05,0.0039051481663523644,0.0013597643432939248,0.0038619177288702253,0.00012444203463119678,0.1694784158082842,0.007230663978057216,0.0001298884462000313,0.0006847729139079454,0.13075130450089228,0.0009635748776425265,0.007593485539331235,0.00044234598108416553,0.0006883522028923462,0.000205536283396852,0.024711099098559924,0.0002604624766049102,0.06643487017977116,0.001427998353198905,0.2730957290722131,0.00020361102382581456,0.2899586598602728,0.0001572038811892298,0.0001497540667146971,0.0006076423718715566,7.961007163799521e-05,0.0003163775364301968,0.014709339066188548,0.0002270154647967446,0.0001692193774457101
Z_R_1878_JON_0340,2.657257922345994e-05,0.05616256299313297,0.061582941765183453,0.00015686395951579031,4.60579742677246e-05,0.010554435220464897,0.00013119731843392942,4.807377772699985e-05,0.0015259384894236224,0.06875302575288675,0.00035663437238882555,0.00026548334310766257,0.0001637192760033704,0.0015272632411478199,7.607224423669741e-05,0.0002385183335451442,0.06117607267759196,0.09075824502374526,0.013253456416661312,0.08198967122325408,7.53596750791428e-05,0.5488734314731685,5.818365422952381e-05,5.542635952292206e-05,0.0014973912502942081,2.946495243204006e-05,0.00011709635313319665,0.00035418748933734034,8.402203055399727e-05,6.263078030742043e-05
Z_R_1878_KRA_0161,3.576600165637756e-05,0.0704551232519962,0.3038328544821769,0.0019238775599509765,6.199283743199774e-05,0.04846085062317612,0.00017658818396813606,6.470605654622351e-05,0.00034113084100192347,5.1679284505331774e-05,0.007330991579103507,0.00378281917341759,0.00022036189439780855,0.007193884896591018,0.00010239126546556628,0.049990579046338954,0.00012975364809131637,0.0998925855250647,0.019551550943708335,0.11378145402580203,0.00010143216588192927,0.23351027747783493,7.831368780754309e-05,7.460244072783269e-05,0.0003027069983857644,3.965906089232887e-05,0.00015760865081625923,0.03815706752180106,0.00011309147142605385,8.429940403518523e-05
Z_R_1878_LSC_0612,4.8806508645535535e-05,0.000317503977658595,0.12012255931787527,0.0002881158856239734,0.0024218152285659313,0.007699493210051402,0.0002409733358048825,8.829828781486516e-05,0.00046550927052396344,0.12394315094565375,0.000655039107529433,0.009836497440011084,0.0026379266301771007,0.0004679424745398963,0.00013972375864612164,0.04250804197529568,0.004851501469326379,0.09658131435538525,0.031354607036659085,0.12254580907415911,0.00013841496538009095,0.34435899275506127,0.00010686734619554743,0.00010180295531333915,0.00041307585554910655,5.4119001528652064e-05,0.0002150737466429464,0.028697177854813814,0.0001543253263510324,0.05854552090321689
Z_R_1878_NIE_0611,0.00010448522515187204,0.08073621603487872,0.10705305280829074,0.0006167999722718449,0.00018110315039172653,0.0715219597757607,0.0005158769587480814,0.00018902942945305104,0.000996564644568756,0.0001509735902018111,0.011409373831530222,0.0010438989247301223,0.0006437555523331048,0.006005305027997572,0.0002991213423445986,0.0009378706362576696,0.005382587971975719,0.0016169892666787055,0.022092321968493835,0.0772160387965953,0.0002963194709779816,0.5921030961094367,0.00022878216529930416,0.00021794029120772183,0.0008843149196618177,0.00011585823728518148,0.0054639623525755895,0.0013926897821313433,0.010337443189184305,0.00024626857358584186
