,0 Allgemeiner Diskurs der Literaturvermittlung (Verordnungen Verfächerung),1 Allgemeiner Diskurs der Literaturvermittlung,2 Literaturvermittlung (Oberstufe),3 Kanon Poetologie,4 Goethes und Lessings Dramen,5 Lyrik (Ästhetik),6 Handlung,7 Interdiskurs (Pädagogik Religion Staat Ästhetik),8 Lyrik (Deklamation),9 Jugendliteratur,10 Mittelalterliche Literatur (Handlung) ,11 Handlung (Robinson),12 Literatur (Patriotisch),13 Literaturvermittlung (Idealistische Poetologie),14 Rauschen,15 Lesebuch Kanon,16 Schiller (Wallenstein Wilhelm Tell ),17 Diskurs der Literaturvermittlung (Methode),18 Prosa (Unterstufe),19 Handlung (Figuren),20 Schiller (Maria Stuart) ,21 Lesebuch (Form),22 Religion Schiller (Johanna) Nation,23 Literaturvermittlung (Patriotisch) ,24 Lyrik (Unterstufe),25 Rauschen (Praxis),26 Mittelalterliche Literatur ,27 Handlung (Idylle Natur),28 Mittelaterliche Literatur (Nibelungen),29 Rauschen
Z_R_1880_ON_0618,0.20347440398743763,0.0004987139978317885,0.06250252671767421,0.03176981381802565,0.0007534601291685678,0.017549504454851185,0.1685152969975884,0.0021370542080352464,0.0012928007150044794,0.0005055718789732699,0.002524853716502255,0.015731935318286917,0.0011895841536367197,0.006129754325983699,0.0005956671890947848,0.014895191346492824,0.0005210474625149713,0.28799104851468765,0.001880821236833381,0.0025963226364034233,0.0009376569765413231,0.1623075767035484,0.003472666431413202,0.0031394281165663396,0.0005408421043495765,0.0036849846004010697,0.0004133403510984783,0.0010033664610568306,0.0006337304843775235,0.0008110349656202976
Z_R_1880_ON_0619,0.09290449579613501,0.0002884845071172953,0.1932005151068027,0.0018463594986207145,0.0004358441410121437,0.010151630322833137,0.1966654542353803,0.0012361935549599953,0.0007478293745321096,0.00029245149514965565,0.0014605188206369547,0.0008346922912775529,0.000688123051946467,0.053139114865888994,0.0003445677406269916,0.00035067204453123244,0.0003014034518017448,0.0012793267336213793,0.0010879738484232992,0.0015018605038893426,0.0005423940613230068,0.3418545064116541,0.018539893120219125,0.010081576357294113,0.0003128537971260113,0.0021316044281959106,0.00023909953997030905,0.0005804041599683259,0.025163244086298747,0.041796912652763404
Z_R_1880_ON_0620,0.01191232226125895,0.00012832378598159774,0.32492413290761185,0.08906176888046531,0.00019387235325547423,0.000838965710641803,0.1793979574887543,0.074083609544631,0.00033264974111484014,0.00013008838307675195,0.004326354799506708,0.00037128813611761756,0.0003060911524481945,0.0015772432409499274,0.00015327075081506133,0.058982966442954726,0.022194188035797015,0.0005690705944878249,0.0041606392061094245,0.008021430695797766,0.00024126792852208017,0.15206384896010192,0.0008935496213612435,0.019191235646267846,0.0001391637426463433,0.04506841635630585,0.00010635634648821302,0.0002581755947688438,0.00016306479345042367,0.000208686898311114
Z_R_1880_ON_0621,0.037167054095074134,0.00734056135098626,0.009747057358772614,0.10088645258022254,0.0003740152801557944,0.037083524842088045,0.005627458871684741,0.001060827106018772,0.0006417422805657638,0.1775759959021007,0.0012533295838388268,0.0007162828217469546,0.0005905058984107054,0.1519958176384264,0.0002956873522355383,0.00030092569943368757,0.00025864635051366244,0.05784185151756694,0.12151465532753715,0.0012888065348604608,0.00046545002607918787,0.26498701244119244,0.015909823413741923,0.0015584024171819727,0.0002684723495609155,0.0018292149701533145,0.00020518087318885177,0.0004980680111702901,0.0003145818544098415,0.000402595251081635
Z_R_1880_ON_0622,0.007898647207751524,0.00022232846977655242,0.11067481224320432,0.08423391146939244,0.00033589519901984515,0.0906345954155713,0.25985686792547447,0.0009527063486641389,0.000576335145880395,0.019335608212960584,0.0011255887455337173,0.007013352585138702,0.0005303208365883751,0.0345830370205898,0.0002655505464521019,0.025750551629005587,0.0002322848075761894,0.007356022270121334,0.0008384767809333673,0.02663774647752981,0.0004180108071481389,0.22523907339968538,0.014288275333840379,0.0013995681937227313,0.00024110932914164806,0.07808366911171824,0.00018426859513901938,0.0004473043284963533,0.00028251929854579937,0.00036156226539776914
Z_R_1880_ON_0623,0.026992678095213746,0.0004205871473727711,0.14911516733042182,0.08704540917861521,0.0006354256101971566,0.0027497489439175927,0.22646982566609827,0.0018022705138540818,0.0010902749215164595,0.0004263706960176,0.002129318661144536,0.0012169140493209565,0.001003227918031438,0.00516948771694785,0.000502351979158672,0.0005112515619870047,0.0004394219269115211,0.0018651552099911105,0.025687196969899764,0.002189591501445249,0.000790766801598195,0.2935376423725857,0.0029286502374410842,0.026748634746886275,0.0004561156070141005,0.13566331095402562,0.0003485878477812551,0.0008461824602078699,0.0005344524071638515,0.000683980967233384
Z_R_1880_ON_0624,0.0022018046883377613,0.0003202489193029062,0.29705430689240936,0.002049658194772741,0.0004838340073731967,0.0020937494955437317,0.034806764173976636,0.010547963317797287,0.000830171267809197,0.00032465270390453273,0.0016213334248149588,0.0009265984745704809,0.000763890809719195,0.003936218367687989,0.0003825073577263954,0.00038928379348013515,0.00033459034136078735,0.0014201906645578783,0.001207768322358191,0.0016672271524055264,0.0006021159115639502,0.5997110983087873,0.0022299708381850244,0.0020159820376620748,0.0003473014597233776,0.029893276235480486,0.00026542627902780317,0.0006443112208905997,0.00040694968184883963,0.0005208056569215759
Z_R_1880_ON_0625,0.004000423505819317,0.0005818551078932262,0.022909085083137763,0.003723990990070161,0.0008790702219240515,0.003804099764904127,0.19660865093516527,0.002493324655405857,0.0015083248169967933,0.0005898562732682585,0.0029457746083268077,0.0016835218572118175,0.0013879009193077166,0.0071516518088734415,0.0006949714627743476,0.0007072834598458955,0.0006079118068416402,0.01925142171827165,0.0021943748289469057,0.003029158183443808,0.0010939747102031556,0.7061701401531036,0.004051598130214583,0.003662805322147508,0.0006310064332416532,0.004299312073799933,0.0004822487350077327,0.0011706386886930367,0.0007393803281356519,0.0009462434170242527
Z_R_1881_HOL_0365,0.10723177303490862,2.306833463207525e-05,0.25140660349130406,0.061615573823843944,3.485177971172495e-05,0.00015081803899315532,0.1869110140896267,9.88508079022668e-05,5.979932313102713e-05,2.338555030624218e-05,0.00011678872195794694,0.0033714727329154062,0.004020697993976272,0.003588263218769062,2.7552966443947436e-05,2.8041090144474816e-05,2.4101383311368725e-05,0.00010229990334606938,0.000747944091235182,0.00012009456251433975,4.337192258287251e-05,0.37168861290024924,0.00016063040470829984,0.00014521625352638512,2.501699711757427e-05,0.00017045131727938358,1.911932205138397e-05,0.00797775739446222,2.9313608488484296e-05,3.751494056028706e-05
Z_R_1881_KLI_0364,0.0985836841274441,2.29018291611003e-05,0.2115338286482721,0.005395975156235391,0.0020031247697367715,0.0008059042951157207,0.11272649646089684,0.017814858237842325,0.0026840670928665634,2.321675519684858e-05,0.009302393638245835,6.626345535135963e-05,0.03483189481490144,0.07508542196907039,2.7354091244342542e-05,0.001996363239204716,2.3927421374219286e-05,0.00010156151048594305,8.63706389549868e-05,0.00011922772916846063,4.305886737052489e-05,0.3552261211531804,0.007377394327591665,0.05460668057455448,2.4836426350161838e-05,0.009355668901067971,1.8981320250488427e-05,4.607636316005694e-05,2.910202510957129e-05,3.724416059518708e-05
Z_R_1881_LOH_0363,0.028004704834701858,3.724932398569833e-05,0.2608093288315349,0.023717991984943912,5.627650433660468e-05,0.008781563935814427,0.04567140944996485,0.007630396422664449,9.656025876856752e-05,3.776154429153506e-05,0.00018858322507765045,0.00010777606013178665,0.06732585504976418,0.00045783596577194134,4.4490830838331e-05,4.5279022884095794e-05,3.8917427278013826e-05,0.010837727909909655,0.11540391557771808,0.014068223728670462,7.003430555085134e-05,0.366451214246017,0.000259376070373704,0.016243296752995205,0.029923508843392323,0.00347699637492355,3.087270203236338e-05,7.494219642275931e-05,4.733380702130203e-05,6.057681221995677e-05
Z_R_1881_WEG_0362,0.018601034722878988,7.878844105112775e-05,0.2040122682700085,0.025335856219044085,0.0001190340540459338,0.011802197756273808,0.18012698887041145,0.0025950363482340967,0.11081770578655609,7.987187116618442e-05,0.0003988845090978493,0.0002279640769769765,0.0001879343298396351,0.0009683982993666799,9.410541797127386e-05,9.577257366404699e-05,8.231675361766594e-05,0.0003493988635447831,0.0002971381869973863,0.0004101753988805744,0.00014813406430056248,0.08884956715674609,0.016350546577095382,0.13819845375148987,0.011372532237281248,0.007354418674170557,0.05875815980278281,0.00015851505996091738,0.07459490131222106,0.047533900614324345
Z_R_1882_DRA_0368,0.0348350530844671,2.748225254186976e-05,0.49400162362504946,0.03639681952535559,4.152035362966611e-05,0.00017967571138474434,0.13920913635561583,0.00011776501902138217,0.07487533083129846,2.7860164576125295e-05,0.001713958126971133,0.0008669277807906016,0.015026371397502607,0.00033778770425273375,3.282497822956657e-05,3.340650000057959e-05,0.00790282764437225,0.005633754342808833,0.0008910564516410166,0.050537407517625865,5.1670749044518114e-05,0.12784329169009068,0.008852891731294827,0.00017300207475953708,2.9803774030069795e-05,0.00020306564051021726,2.277763199753811e-05,5.529175157442976e-05,3.4922503260112866e-05,4.4693086302706044e-05
Z_R_1882_HOL_0373,0.10883392842734434,0.00010481589996356102,0.2143471463968116,0.0006708430703542522,0.00015835649664700563,0.0006852739367594695,0.17356201596650486,0.000449149735238997,0.012284298600010662,0.00010625723705618856,0.000530654474753259,0.0003032711343050781,0.00025001771393607384,0.010297745671420345,0.00012519278138407782,0.00012741067555720905,0.0031126566813737774,0.0004648214362424891,0.0003952966459059813,0.0005456752666127874,0.00019706958352999707,0.46956886824571864,0.0007298585138261816,0.0006598210293664101,0.00011367006370795245,0.0007744819253563006,8.687271879273438e-05,0.0002108799012382994,0.0001331926341413383,0.00017045713614014126
Z_R_1882_HOL_0376,0.06857539770183715,0.0001312184811114621,0.06156075880863161,0.0008398249577271868,0.00019824567619393895,0.0008578908844756413,0.17968514668955352,0.004321912243743262,0.0003401535688595565,0.037729263098885746,0.000664323582551222,0.00037966355889036994,0.0003129958783453358,0.02417056641961842,0.00015672819319443934,0.0001595047633976758,0.00013709472145447365,0.004341531564884675,0.030571861991479352,0.023240872163123504,0.0002467103887202657,0.429946619928297,0.05730806640811071,0.07225888293098884,0.0001423029627450227,0.0009695699023608504,0.0001087555057388117,0.0002639994537760459,0.00016674316733756073,0.0002133944039663345
Z_R_1882_JON_0374,0.011877173933402804,9.776913794829973e-05,0.5332848426304008,0.08186186625099316,0.008551447160067864,0.0006392030415109054,0.1450859858388439,0.0004189534454151521,0.00025344388165251717,9.91135740986175e-05,0.008898715583961542,0.0002828822475971533,0.00023320904912167372,0.009605429304672423,0.00011677608375758294,0.00011884486913692883,0.00010214744615494058,0.003234817190983547,0.00036872089365752613,0.0005089895753887331,0.00018382061599677625,0.1830864479646227,0.0006807902021145674,0.009019198284588737,0.00010602803718823552,0.0007224135863447144,8.103227497491727e-05,0.0001967024674868866,0.000124238107248891,0.00015899732066748727
Z_R_1882_JON_0375,0.1048326864249169,0.0006982632783701549,0.28757536404634504,0.004469026948586115,0.0010549403910894391,0.0045651625929810195,0.07589185722931253,0.002992148774337672,0.00181008608032451,0.0007078651876595327,0.0035351176047891527,0.002020333714145643,0.0016655697145595862,0.008582438772269397,0.0008340101262109542,0.0008487853087638594,0.0007295329807142693,0.0030965506191354512,0.002633389895950851,0.04364795234197627,0.0013128394977339828,0.3873024091331611,0.00486217643303937,0.04440836936401314,0.0007572480068849534,0.005159448980791322,0.0005787292714772432,0.0014048411665808374,0.0008873035999559223,0.001135552513923758
Z_R_1882_KHN_0626,0.002727330641864911,0.0003966858165327669,0.004252811587447572,0.01390456708906396,0.0005993153347681432,0.0025934848743993776,0.15677140227955064,0.0016998502090875371,0.0010283162483413419,0.0004021406948640762,0.024739707127888082,0.0011477586662371976,0.0009462159942801265,0.05033850240148255,0.000473804076715613,0.0004821979097252775,0.00041445024406512235,0.0017591612631469775,0.0014960380324778235,0.002065160331336001,0.0007458287214396522,0.5155359839931419,0.002762219478258385,0.036594247541437315,0.00043019524760076115,0.0029311010548651478,0.000328778128134163,0.0235294896146549,0.14825814403281867,0.0006451113643740705
Z_R_1882_MLL_0370,0.0006684463629171326,9.722443887508485e-05,0.2545354902725127,0.23461594329551458,0.00014688727124493323,0.0006356418634989724,0.16099150623367559,0.0004166193391907677,0.022537144934270986,9.85613847975e-05,0.0004922209661165388,0.0002813062318796311,0.005803188041367071,0.009551914785163691,0.00011612549170030146,0.00011818275130062897,0.00010157835430837765,0.017144990786156757,0.00036666664695693207,0.0005061538528303845,0.00018279650019426008,0.26006431812303354,0.0034626364628346272,0.0033976715564684075,0.0001054373254891944,0.01743222361348869,8.058082162260611e-05,0.00019560658330515382,0.005694824206934235,0.0001581115023506987
Z_R_1882_MLL_0371,0.14935710454082549,0.00010806113458153891,0.19621458334777672,0.0006916132317124149,0.0032593875987573474,0.0007064908962393093,0.12010928299826998,0.02213595326069856,0.00028012350296678217,0.00010954709731808875,0.0005470842174950839,0.0003126607973621373,0.0002577585828372148,0.032289474351190305,0.00012906891037032693,0.00013135547338999918,0.00011290034010473235,0.01595985381367413,0.0004075355367623362,0.0005625700723245331,0.00020317111044379895,0.44385765594345883,0.0007524558689614049,0.009968634480176243,0.00011718943458489993,0.000798460878511673,8.956240952173684e-05,0.0002174090132906903,0.00013731644882332265,0.0001757347075703886
Z_R_1882_MLL_0372,0.18620934298023026,5.496519567645514e-05,0.40374901087417203,0.03184864287414597,8.304175061099062e-05,0.0003593559377828511,0.08629095872875306,0.004960061164311869,0.00014248455944653447,5.5721029241396594e-05,0.0002782738787868961,0.00015903462400164653,0.00013110866360784717,0.014849168397633485,6.565078130749012e-05,0.02211461195208093,5.742665306842991e-05,0.011267650254424838,0.00020729257202411265,0.011310049800763125,0.00010334279650672767,0.2226180987443546,0.0019575787007695155,0.00034600849683276083,5.96082969896246e-05,0.0004061363837918291,4.5555836366890085e-05,0.00011058489255756293,6.984588407661693e-05,8.938729568365294e-05
Z_R_1882_SHR_0369,0.010761759635350032,8.858740035758116e-05,0.5009699827236404,0.000566977373387446,0.030591924672201082,0.013270043216820427,0.13653695566874952,0.04099039022958484,0.012920511638112532,8.980557723837134e-05,0.030906580273596315,0.0002563160875489465,0.015440350965519907,0.013779707786425559,0.00010580935764713198,0.00010768385835870557,9.25545309892911e-05,0.0003928537815495021,0.005410441132714167,0.00046118912612935726,0.00016655757476244368,0.14558696337550808,0.0006168555380546913,0.013248531147580194,9.607068627821597e-05,0.013345439256960035,7.342233690231119e-05,0.012869098948187782,0.00011257060435927687,0.0001440654954859235
Z_R_1883_ELA_0349,0.08455030459731715,3.4218204126578105e-05,0.3807649560435133,0.06982793552398942,5.16970700907096e-05,0.00022371456485906463,0.1488193691328337,0.056029856592991804,8.870278146058823e-05,0.00983876368121038,0.00017323748729058955,9.900591020024367e-05,0.014787733202983511,0.014146285016737042,4.087044188967246e-05,0.07749378650674162,3.575056747853005e-05,0.0001517456301313461,0.00012904856348001527,0.00017814117577841313,6.4335346438026e-05,0.08760817494352834,0.00023826964819562217,0.053157409873144795,3.7108734880796316e-05,0.0012332449032433081,2.836047227294742e-05,6.88438634717954e-05,4.348207423481927e-05,5.5647445485875746e-05
Z_R_1883_JON_0350,0.29385815290416695,5.419702949914746e-05,0.40431774996906344,0.00034687200783399964,8.188120049670971e-05,0.000354333758317788,0.16272667457263099,0.0033379083164029487,0.0016933267716901272,0.014030443848734322,0.00027438486176291273,0.000156812035367595,0.00012927635427653153,0.025511478359667362,6.473327871164584e-05,6.58800825455009e-05,5.662408678952832e-05,0.05924801785901198,0.0002043955543627301,0.0002821516442815423,0.009418899561643015,0.0021102084010817903,0.012800055094578716,0.008105340381673473,5.8775241142723376e-05,0.0004004604241311129,4.491917070518667e-05,0.00010903941322034825,6.886975281552523e-05,8.81380633943809e-05
Z_R_1883_JON_0357,0.002780282379817231,7.825845499781965e-05,0.35959622733088586,0.08794794476000684,0.0001182333479059033,0.0005116445077484757,0.07128816009740963,0.000335347636710684,0.0002028669478221698,7.93345972056268e-05,0.01833406281794735,0.00022643063146338078,0.00018667015234831785,0.027868676403160767,9.347239923908267e-05,9.512834047889703e-05,8.176303367107311e-05,0.00034704856288836735,0.00029513942813234314,0.00040741627282202313,0.00014713761117810258,0.39095331549698126,0.0005449325882704681,0.013946036775253308,8.486921896754821e-05,0.0005782496636788082,6.48615787923677e-05,0.0001574487770151225,0.022521772166582937,0.0001272680206182266
